State,Hospital Name,PSI_90_SAFETY,State Average,Difference
TN,HOUSTON COUNTY COMMUNITY HOSPITAL,0.996174,1.018665859,-0.022491859
TN,INDIAN PATH MEDICAL CENTER,1.050302,1.018665859,0.031636141
TN,JACKSON-MADISON COUNTY GENERAL HOSPITAL,1.154104,1.018665859,0.135438141
TN,JELLICO COMMUNITY HOSPITAL,1.080801,1.018665859,0.062135141
TN,JOHNSON CITY MEDICAL CENTER,1.101488,1.018665859,0.082822141
TN,JOHNSON COUNTY COMMUNITY HOSPITAL,1.018665859,1.018665859,0
TN,LAKEWAY REGIONAL HOSPITAL,1.027808,1.018665859,0.009142141
TN,LAUDERDALE COMMUNITY HOSPITAL,1.018665859,1.018665859,0
TN,"LAUGHLIN MEMORIAL HOSPITAL, INC",0.910681,1.018665859,-0.107984859
TN,LECONTE MEDICAL CENTER,1.299076,1.018665859,0.280410141
TN,LINCOLN MEDICAL CENTER,0.959006,1.018665859,-0.059659859
TN,LIVINGSTON REGIONAL HOSPITAL,1.017786,1.018665859,-0.000879859
TN,MACON COUNTY GENERAL HOSPITAL,1.018665859,1.018665859,0
TN,MARSHALL MEDICAL CENTER,0.994879,1.018665859,-0.023786859
TN,MAURY REGIONAL HOSPITAL,0.73855,1.018665859,-0.280115859
TN,MCKENZIE REGIONAL HOSPITAL,0.965418,1.018665859,-0.053247859
TN,"MEMORIAL HEALTHCARE SYSTEM, INC",1.086871,1.018665859,0.068205141
TN,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1.247156,1.018665859,0.228490141
TN,METHODIST MEDICAL CENTER OF OAK RIDGE,1.034512,1.018665859,0.015846141
TN,METRO NASHVILLE GENERAL HOSPITAL,0.957265,1.018665859,-0.061400859
TN,MILAN GENERAL HOSPITAL,0.952434,1.018665859,-0.066231859
TN,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,0.848013,1.018665859,-0.170652859
TN,NORTHCREST MEDICAL CENTER,0.99888,1.018665859,-0.019785859
TN,PARKRIDGE MEDICAL CENTER,1.132251,1.018665859,0.113585141
TN,PARKWEST MEDICAL CENTER,1.136615,1.018665859,0.117949141
TN,PERRY COMMUNITY HOSPITAL,0.993615,1.018665859,-0.025050859
TN,REGIONAL ONE HEALTH,1.105056,1.018665859,0.086390141
TN,RHEA MEDICAL CENTER,1.018665859,1.018665859,0
TN,RIVERVIEW REGIONAL MEDICAL CENTER,0.924439,1.018665859,-0.094226859
TN,ROANE MEDICAL CENTER,1.053751,1.018665859,0.035085141
TN,SAINT FRANCIS BARTLETT MEDICAL CENTER,1.031873,1.018665859,0.013207141
TN,SAINT THOMAS DEKALB HOSPITAL,0.99,1.018665859,-0.028665859
TN,SAINT THOMAS HICKMAN HOSPITAL,1.018665859,1.018665859,0
TN,SAINT THOMAS HIGHLANDS HOSPITAL,0.98088,1.018665859,-0.037785859
TN,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,0.77,1.018665859,-0.248665859
TN,SAINT THOMAS MIDTOWN HOSPITAL,0.951044,1.018665859,-0.067621859
TN,SAINT THOMAS RIVER PARK HOSPITAL,0.87,1.018665859,-0.148665859
TN,SAINT THOMAS RUTHERFORD HOSPITAL,1.031954,1.018665859,0.013288141
TN,SAINT THOMAS STONES RIVER HOSPITAL,1,1.018665859,-0.018665859
TN,SAINT THOMAS WEST HOSPITAL,0.876914,1.018665859,-0.141751859
TN,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,1.013148,1.018665859,-0.005517859
TN,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,0.976783,1.018665859,-0.041882859
TN,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,0.870943,1.018665859,-0.147722859
TN,ST FRANCIS HOSPITAL,0.880371,1.018665859,-0.138294859
TN,ST JUDE CHILDRENS RESEARCH HOSPITAL,1.018665859,1.018665859,0
TN,STARR REGIONAL MEDICAL CENTER ATHENS,0.940921,1.018665859,-0.077744859
TN,SUMNER REGIONAL MEDICAL CENTER,0.975087,1.018665859,-0.043578859
TN,SWEETWATER HOSPITAL ASSOCIATION,1.002398,1.018665859,-0.016267859
TN,SYCAMORE SHOALS HOSPITAL,1.036357,1.018665859,0.017691141
TN,TAKOMA REGIONAL HOSPITAL,1.05291,1.018665859,0.034244141
TN,TENNOVA HEALTHCARE,1.33,1.018665859,0.311334141
TN,TENNOVA HEALTHCARE - JAMESTOWN,0.987214,1.018665859,-0.031451859
TN,TENNOVA HEALTHCARE-CLARKSVILLE,0.969923,1.018665859,-0.048742859
TN,TENNOVA HEALTHCARE-CLEVELAND,1.32,1.018665859,0.301334141
TN,TENNOVA HEALTHCARE-DYERSBURG REGIONAL,0.94,1.018665859,-0.078665859
TN,TENNOVA HEALTHCARE-HARTON,1.119986,1.018665859,0.101320141
TN,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,1.08944,1.018665859,0.070774141
TN,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,1.05,1.018665859,0.031334141
TN,TENNOVA HEALTHCARE-LEBANON,0.917432,1.018665859,-0.101233859
TN,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,0.99,1.018665859,-0.028665859
TN,TENNOVA HEALTHCARE-REGIONAL JACKSON,1.03383,1.018665859,0.015164141
TN,TENNOVA HEALTHCARE-SHELBYVILLE,1.09084,1.018665859,0.072174141
TN,TENNOVA HEALTHCARE-VOLUNTEER MARTIN,0.99,1.018665859,-0.028665859
TN,THREE RIVERS HOSPITAL,1.018665859,1.018665859,0
TN,TRISTAR ASHLAND CITY MEDICAL CENTER,1.018665859,1.018665859,0
TN,TRISTAR CENTENNIAL MEDICAL CENTER,0.881482,1.018665859,-0.137183859
TN,TRISTAR HENDERSONVILLE MEDICAL CENTER,0.967192,1.018665859,-0.051473859
TN,TRISTAR HORIZON MEDICAL CENTER,0.939821,1.018665859,-0.078844859
TN,TRISTAR SKYLINE MEDICAL CENTER,1.212364,1.018665859,0.193698141
TN,TRISTAR SOUTHERN HILLS MEDICAL CENTER,1.027252,1.018665859,0.008586141
TN,TRISTAR STONECREST MEDICAL CENTER,0.997234,1.018665859,-0.021431859
TN,TRISTAR SUMMIT MEDICAL CENTER,1.089759,1.018665859,0.071093141
TN,TROUSDALE MEDICAL CENTER,1.018665859,1.018665859,0
TN,TRUSTPOINT HOSPITAL,0.998231,1.018665859,-0.020434859
TN,UNICOI COUNTY MEMORIAL HOSPITAL,0.981582,1.018665859,-0.037083859
TN,UNITY MEDICAL CENTER,0.99,1.018665859,-0.028665859
TN,UNIVERSITY OF TN MEDICAL CENTER (THE),1.16,1.018665859,0.141334141
TN,VANDERBILT UNIVERSITY MEDICAL CENTER,1.013283,1.018665859,-0.005382859
TN,WAYNE MEDICAL CENTER,0.996928,1.018665859,-0.021737859
TN,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,1.028731,1.018665859,0.010065141
TN,WELLMONT HANCOCK COUNTY HOSPITAL,1.018665859,1.018665859,0
TN,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL,0.998033,1.018665859,-0.020632859
TN,WELLMONT HOLSTON VALLEY MEDICAL CENTER,1.201068,1.018665859,0.182402141
TN,WILLIAMSON MEDICAL CENTER,0.790893,1.018665859,-0.227772859
TX,ABILENE REGIONAL MEDICAL CENTER,1.023432,0.982311094,0.041120906
TX,"AD HOSPITAL EAST, LLC",0.982311094,0.982311094,0
TX,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,0.999994,0.982311094,0.017682906
TX,ALTUS BAYTOWN HOSPITAL,0.982311094,0.982311094,0
TX,ANSON GENERAL HOSPITAL,0.994929,0.982311094,0.012617906
TX,ARISE AUSTIN MEDICAL CENTER,0.978849,0.982311094,-0.003462094
TX,"ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC",0.999957,0.982311094,0.017645906
TX,BALLINGER MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,BAPTIST BEAUMONT HOSPITAL,1.049022,0.982311094,0.066710906
TX,BAPTIST EMERGENCY HOSPITAL,0.999087,0.982311094,0.016775906
TX,BAPTIST MEDICAL CENTER,1.029105,0.982311094,0.046793906
TX,BAPTIST ST ANTHONY'S HOSPITAL,1.05,0.982311094,0.067688906
TX,"BAY AREA REGIONAL MEDICAL CENTER, LLC",1.050798,0.982311094,0.068486906
TX,BAYLOR EMERGENCY MEDICAL CENTER,0.999997,0.982311094,0.017685906
TX,BAYLOR EMERGENCY MEDICAL CENTER,0.999997,0.982311094,0.017685906
TX,BAYLOR HEART AND VASCULAR HOSPITAL,0.829852,0.982311094,-0.152459094
TX,BAYLOR MEDICAL CENTER AT FRISCO,0.85,0.982311094,-0.132311094
TX,BAYLOR MEDICAL CENTER AT IRVING,1.04,0.982311094,0.057688906
TX,BAYLOR MEDICAL CENTER AT TROPHY CLUB,0.897916,0.982311094,-0.084395094
TX,BAYLOR MEDICAL CENTER AT UPTOWN,0.876261,0.982311094,-0.106050094
TX,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,0.832385,0.982311094,-0.149926094
TX,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,1.21,0.982311094,0.227688906
TX,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,0.999972,0.982311094,0.017660906
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,1.390535,0.982311094,0.408223906
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,0.981499,0.982311094,-0.000812094
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,0.999799,0.982311094,0.017487906
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER- COLLEGE STATI,0.982311094,0.982311094,0
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND,0.779312,0.982311094,-0.202999094
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,1.149982,0.982311094,0.167670906
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,0.90541,0.982311094,-0.076901094
TX,BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY,1.052813,0.982311094,0.070501906
TX,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,0.75,0.982311094,-0.232311094
TX,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,1.060936,0.982311094,0.078624906
TX,BAYLOR SCOTT AND WHITE MEDICAL CENTER CENTENNIAL,1.039654,0.982311094,0.057342906
TX,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,0.966614,0.982311094,-0.015697094
TX,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,0.933022,0.982311094,-0.049289094
TX,BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK,1.06,0.982311094,0.077688906
TX,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA,0.925392,0.982311094,-0.056919094
TX,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,0.855961,0.982311094,-0.126350094
TX,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,0.922329,0.982311094,-0.059982094
TX,BAYLOR UNIVERSITY MEDICAL CENTER,1.023375,0.982311094,0.041063906
TX,BAYSHORE MEDICAL CENTER,1.041053,0.982311094,0.058741906
TX,BAYSIDE COMMUNITY HOSPITAL,0.982311094,0.982311094,0
TX,BELLVILLE ST JOSEPH HEALTH CENTER,1,0.982311094,0.017688906
TX,BIG BEND REGIONAL MEDICAL CENTER,0.982311094,0.982311094,0
TX,BRAZOSPORT REGIONAL HEALTH SYSTEM,0.93,0.982311094,-0.052311094
TX,BROWNFIELD REGIONAL MEDICAL CENTER,0.99725,0.982311094,0.014938906
TX,BROWNWOOD REGIONAL MEDICAL CENTER,0.80214,0.982311094,-0.180171094
TX,BURLESON ST JOSEPH HEALTH CENTER,0.982311094,0.982311094,0
TX,CARE REGIONAL MEDICAL CENTER,0.993446,0.982311094,0.011134906
TX,CEDAR PARK REGIONAL MEDICAL CENTER,0.919449,0.982311094,-0.062862094
TX,CENTRAL TEXAS MEDICAL CENTER,1.102572,0.982311094,0.120260906
TX,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,1.05,0.982311094,0.067688906
TX,CHI ST LUKES HEALTH MEMORIAL LUFKIN,0.9,0.982311094,-0.082311094
TX,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,0.982311094,0.982311094,0
TX,CHILDREN'S HOSPITAL OF SAN ANTONIO,0.982311094,0.982311094,0
TX,CHILDRENS MEDICAL CENTER PLANO,0.982311094,0.982311094,0
TX,CHILDRENS MEDICAL CTR OF DALLAS,0.982311094,0.982311094,0
TX,CHILDRESS REGIONAL MEDICAL CENTER,0.981411,0.982311094,-0.000900094
TX,CHILLICOTHE HOSPITAL DISTRICT,0.982311094,0.982311094,0
TX,CHRISTUS GOOD SHEPHERD MEDICAL CENTER- LONGVIEW,0.91,0.982311094,-0.072311094
TX,CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL,0.97,0.982311094,-0.012311094
TX,CHRISTUS JASPER MEMORIAL HOSPITAL,0.990325,0.982311094,0.008013906
TX,CHRISTUS MOTHER FRANCES HOSPITAL,0.83,0.982311094,-0.152311094
TX,CHRISTUS MOTHER FRANCES HOSPITAL- JACKSONVILLE,0.99,0.982311094,0.007688906
TX,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,0.982311094,0.982311094,0
TX,CHRISTUS MOTHER FRANCES HOSPITAL- WINNSBORO,0.982311094,0.982311094,0
TX,CHRISTUS SANTA ROSA HOSPITAL,1.107069,0.982311094,0.124757906
TX,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,1.26,0.982311094,0.277688906
TX,CHRISTUS SPOHN HOSPITAL ALICE,0.888345,0.982311094,-0.093966094
TX,CHRISTUS SPOHN HOSPITAL BEEVILLE,1.017478,0.982311094,0.035166906
TX,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,0.845531,0.982311094,-0.136780094
TX,CHRISTUS SPOHN HOSPITAL KLEBERG,0.938408,0.982311094,-0.043903094
TX,CHRISTUS ST MICHAEL HEALTH SYSTEM,0.94596,0.982311094,-0.036351094
TX,CITIZENS MEDICAL CENTER,0.992662,0.982311094,0.010350906
TX,CLAY COUNTY MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,CLEAR LAKE REGIONAL MEDICAL CENTER,1.167033,0.982311094,0.184721906
TX,CLEVELAND EMERGENCY HOSPITAL,0.982311094,0.982311094,0
TX,COCHRAN MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,COGDELL MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,COLEMAN COUNTY MEDICAL CENTER COMPANY,0.982311094,0.982311094,0
TX,COLLEGE STATION MEDICAL CENTER,0.929528,0.982311094,-0.052783094
TX,COLLINGSWORTH GENERAL HOSPITAL,0.982311094,0.982311094,0
TX,COLUMBUS COMMUNITY HOSPITAL,0.956432,0.982311094,-0.025879094
TX,COMANCHE COUNTY MEDICAL CENTER,0.982311094,0.982311094,0
TX,CONCHO COUNTY HOSPITAL,0.982311094,0.982311094,0
TX,CONNALLY MEMORIAL MEDICAL CENTER,0.972343,0.982311094,-0.009968094
TX,CONROE REGIONAL MEDICAL CENTER,0.995142,0.982311094,0.012830906
TX,COOK CHILDRENS MEDICAL CENTER,0.982311094,0.982311094,0
TX,"COOK CHILDRENS NORTHEAST HOSPITAL, LLC",0.982311094,0.982311094,0
TX,COON MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,CORNERSTONE REGIONAL HOSPITAL,1.017552,0.982311094,0.035240906
TX,"CORPUS CHRISTI MEDICAL CENTER,THE",1.06,0.982311094,0.077688906
TX,CORYELL MEMORIAL HEALTHCARE SYSTEM,0.982311094,0.982311094,0
TX,COVENANT CHILDRENS HOSPITAL,0.982311094,0.982311094,0
TX,COVENANT HOSPITAL LEVELLAND,0.99514,0.982311094,0.012828906
TX,COVENANT HOSPITAL PLAINVIEW,0.860099,0.982311094,-0.122212094
TX,COVENANT MEDICAL CENTER,1.458851,0.982311094,0.476539906
TX,CRANE COUNTY HOSPITAL DISTRICT,0.982311094,0.982311094,0
TX,CRESCENT MEDICAL CENTER LANCASTER,0.994894,0.982311094,0.012582906
TX,CROSBYTON CLINIC HOSPITAL,0.982311094,0.982311094,0
TX,CUERO COMMUNITY HOSPITAL,0.989278,0.982311094,0.006966906
TX,CULBERSON HOSPITAL,0.982311094,0.982311094,0
TX,CUMBERLAND SURGICAL HOSPITAL,0.982311094,0.982311094,0
TX,CYPRESS FAIRBANKS MEDICAL CENTER,1.012771,0.982311094,0.030459906
TX,DALLAS MEDICAL CENTER,0.779328,0.982311094,-0.202983094
TX,DALLAS REGIONAL MEDICAL CENTER,1.048059,0.982311094,0.065747906
TX,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,0.982311094,0.982311094,0
TX,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,1.22,0.982311094,0.237688906
TX,DENTON REGIONAL MEDICAL CENTER,0.95,0.982311094,-0.032311094
TX,DETAR HEALTHCARE SYSTEM,1.08,0.982311094,0.097688906
TX,DIMMIT REGIONAL HOSPITAL,0.992646,0.982311094,0.010334906
TX,DOCTORS HOSPITAL AT RENAISSANCE,0.905695,0.982311094,-0.076616094
TX,DOCTORS HOSPITAL OF LAREDO,1.033372,0.982311094,0.051060906
TX,DRISCOLL CHILDRENS HOSPITAL,0.982311094,0.982311094,0
TX,EAST TEXAS MEDICAL CENTER,0.877374,0.982311094,-0.104937094
TX,EAST TEXAS MEDICAL CENTER ATHENS,0.954913,0.982311094,-0.027398094
TX,EAST TEXAS MEDICAL CENTER JACKSONVILLE,0.884821,0.982311094,-0.097490094
TX,EAST TEXAS MEDICAL CENTER PITTSBURG,0.982311094,0.982311094,0
TX,EAST TEXAS MEDICAL CENTER QUITMAN,0.982311094,0.982311094,0
TX,EAST TEXAS MEDICAL CENTER TRINITY,0.997398,0.982311094,0.015086906
TX,EASTLAND MEMORIAL HOSPITAL,0.983426,0.982311094,0.001114906
TX,EL CAMPO MEMORIAL HOSPITAL,0.98553,0.982311094,0.003218906
TX,EL PASO CHILDREN'S HOSPITAL,0.982311094,0.982311094,0
TX,EL PASO SPECIALTY HOSPITAL,0.904448,0.982311094,-0.077863094
TX,ELECTRA MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,EMERUS COMMUNITY HOSPITAL,1,0.982311094,0.017688906
TX,EMERUS HOSPITAL,0.999919,0.982311094,0.017607906
TX,EMIL J FREIREICH CANCER CENTER,0.982311094,0.982311094,0
TX,ENNIS REGIONAL MEDICAL CENTER,1.007308,0.982311094,0.024996906
TX,ETMC CARTHAGE,1,0.982311094,0.017688906
TX,ETMC HENDERSON,1.013946,0.982311094,0.031634906
TX,FAITH COMMUNITY HOSPITAL,1.113149,0.982311094,0.130837906
TX,FALLS COMMUNITY HOSPITAL AND CLINIC,0.997263,0.982311094,0.014951906
TX,FIRST TEXAS HOSPITAL,0.982311094,0.982311094,0
TX,FIRST TEXAS HOSPITAL CARRROLLTON LLC,0.982311094,0.982311094,0
TX,FISHER COUNTY HOSPITAL DISTRICT,0.982311094,0.982311094,0
TX,FORT DUNCAN MEDICAL CENTER,0.843285,0.982311094,-0.139026094
TX,FOUNDATION SURGICAL HOSPITAL OF EL PASO,0.883846,0.982311094,-0.098465094
TX,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,0.868521,0.982311094,-0.113790094
TX,FREESTONE MEDICAL CENTER,1,0.982311094,0.017688906
TX,FRIO REGIONAL HOSPITAL,0.998732,0.982311094,0.016420906
TX,GLEN ROSE MEDICAL CENTER,0.990271,0.982311094,0.007959906
TX,GOLDEN PLAINS COMMUNITY HOSPITAL,0.982311094,0.982311094,0
TX,GOODALL WITCHER HOSPITAL,0.982311094,0.982311094,0
TX,GRACE MEDICAL CENTER,0.915276,0.982311094,-0.067035094
TX,GRAHAM REGIONAL MEDICAL CENTER,0.959598,0.982311094,-0.022713094
TX,GRIMES ST JOSEPH HEALTH CENTER,0.982311094,0.982311094,0
TX,GUADALUPE REGIONAL MEDICAL CENTER,0.950654,0.982311094,-0.031657094
TX,HAMILTON GENERAL HOSPITAL,0.992464,0.982311094,0.010152906
TX,HAMILTON HOSPITAL,0.982311094,0.982311094,0
TX,HAMLIN MEMORIAL HOSPITAL,0.998443,0.982311094,0.016131906
TX,HANSFORD COUNTY HOSPITAL,0.982311094,0.982311094,0
TX,HARDEMAN COUNTY MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,HARLINGEN MEDICAL CENTER,0.863654,0.982311094,-0.118657094
TX,HARRIS HEALTH SYSTEM,1.251695,0.982311094,0.269383906
TX,HASKELL MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,0.982311094,0.982311094,0
TX,HEART OF TEXAS MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,HEMPHILL COUNTY HOSPITAL,0.999257,0.982311094,0.016945906
TX,HENDRICK MEDICAL CENTER,0.913572,0.982311094,-0.068739094
TX,HEREFORD REGIONAL MEDICAL CENTER,0.991702,0.982311094,0.009390906
TX,HILL COUNTRY MEMORIAL HOSPITAL INC,0.840168,0.982311094,-0.142143094
TX,HILL REGIONAL HOSPITAL,0.967797,0.982311094,-0.014514094
TX,HILLCREST BAPTIST MEDICAL CENTER,1.08,0.982311094,0.097688906
TX,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,0.989173,0.982311094,0.006861906
TX,HOUSTON METHODIST HOSPITAL,0.923164,0.982311094,-0.059147094
TX,HOUSTON METHODIST SAN JACINTO HOSPITAL,1.043119,0.982311094,0.060807906
TX,HOUSTON METHODIST ST JOHN HOSPITAL,0.833717,0.982311094,-0.148594094
TX,HOUSTON METHODIST SUGARLAND HOSPITAL,1.042215,0.982311094,0.059903906
TX,HOUSTON METHODIST WEST HOSPITAL,0.854816,0.982311094,-0.127495094
TX,HOUSTON METHODIST WILLOWBROOK HOSPITAL,0.833269,0.982311094,-0.149042094
TX,HOUSTON NORTHWEST MEDICAL CENTER,0.998005,0.982311094,0.015693906
TX,HOUSTON PHYSICIANS' HOSPITAL,0.917989,0.982311094,-0.064322094
TX,"HUMBLE SURGICAL HOSPITAL, LLC",0.982311094,0.982311094,0
TX,HUNT REGIONAL MEDICAL CENTER,1.031286,0.982311094,0.048974906
TX,HUNTSVILLE MEMORIAL HOSPITAL,0.915119,0.982311094,-0.067192094
TX,IRAAN GENERAL HOSPITAL,0.982311094,0.982311094,0
TX,JACKSON HEALTHCARE CENTER,0.982311094,0.982311094,0
TX,JPS HEALTH NETWORK,1.087316,0.982311094,0.105004906
TX,KELL WEST REGIONAL HOSPITAL,0.832146,0.982311094,-0.150165094
TX,KIMBLE HOSPITAL,0.982311094,0.982311094,0
TX,KINGWOOD MEDICAL CENTER,0.94347,0.982311094,-0.038841094
TX,KNAPP MEDICAL CENTER,0.845911,0.982311094,-0.136400094
TX,KNOX COUNTY HOSPITAL,1,0.982311094,0.017688906
TX,LAKE GRANBURY MEDICAL CENTER,0.836567,0.982311094,-0.145744094
TX,LAMB HEALTHCARE CENTER,0.998318,0.982311094,0.016006906
TX,LAREDO MEDICAL CENTER,0.914249,0.982311094,-0.068062094
TX,LAS COLINAS MEDICAL CENTER,1.045823,0.982311094,0.063511906
TX,LAS PALMAS MEDICAL CENTER,1.041009,0.982311094,0.058697906
TX,LAVACA MEDICAL CENTER,0.982311094,0.982311094,0
TX,LIBERTY DAYTON REGIONAL MEDICAL CENTER,0.982311094,0.982311094,0
TX,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,LIMESTONE MEDICAL CENTER,0.982311094,0.982311094,0
TX,LITTLE RIVER HEALTHCARE,0.982311094,0.982311094,0
TX,LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,0.999418,0.982311094,0.017106906
TX,LONGVIEW REGIONAL MEDICAL CENTER,1.103227,0.982311094,0.120915906
TX,LUBBOCK HEART HOSPITAL LP,1.148436,0.982311094,0.166124906
TX,LYNN COUNTY HOSPITAL DISTRICT,0.982311094,0.982311094,0
TX,MADISON ST JOSEPH HEALTH CENTER,0.982311094,0.982311094,0
TX,MARTIN COUNTY HOSPITAL DISTRICT,0.982311094,0.982311094,0
TX,MATAGORDA REGIONAL MEDICAL CENTER,0.889054,0.982311094,-0.093257094
TX,MAYHILL HOSPITAL,0.982311094,0.982311094,0
TX,MCCAMEY HOSPITAL,0.982311094,0.982311094,0
TX,MEDICAL ARTS HOSPITAL,0.988454,0.982311094,0.006142906
TX,MEDICAL CENTER HOSPITAL,1.162019,0.982311094,0.179707906
TX,MEDICAL CENTER OF LEWISVILLE,1.068647,0.982311094,0.086335906
TX,MEDICAL CENTER OF MCKINNEY,0.978368,0.982311094,-0.003943094
TX,MEDICAL CENTER OF PLANO,1.081933,0.982311094,0.099621906
TX,MEDICAL CITY ALLIANCE,0.948232,0.982311094,-0.034079094
TX,MEDICAL CITY ARLINGTON,1.00714,0.982311094,0.024828906
TX,MEDICAL CITY DALLAS,0.94,0.982311094,-0.042311094
TX,MEDINA REGIONAL HOSPITAL,0.982311094,0.982311094,0
TX,MEMORIAL HERMANN HOSPITAL SYSTEM,0.988449,0.982311094,0.006137906
TX,MEMORIAL HERMANN KATY HOSPITAL,0.999687,0.982311094,0.017375906
TX,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,0.87,0.982311094,-0.112311094
TX,MEMORIAL HERMANN NORTHEAST,0.970494,0.982311094,-0.011817094
TX,MEMORIAL HERMANN SUGAR LAND HOSPITAL,1.045837,0.982311094,0.063525906
TX,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,0.962891,0.982311094,-0.019420094
TX,MEMORIAL HERMANN TEXAS MEDICAL CENTER,1.02,0.982311094,0.037688906
TX,MEMORIAL HOSPITAL,0.97461,0.982311094,-0.007701094
TX,MEMORIAL HOSPITAL,0.97461,0.982311094,-0.007701094
TX,MEMORIAL HOSPITAL,0.97461,0.982311094,-0.007701094
TX,MEMORIAL HOSPITAL,0.97461,0.982311094,-0.007701094
TX,MEMORIAL MEDICAL CENTER,1.092918,0.982311094,0.110606906
TX,MEMORIAL MEDICAL CENTER LIVINGSTON,0.999158,0.982311094,0.016846906
TX,METHODIST AMBULATORY SURGERY HOSPITAL NW,0.937907,0.982311094,-0.044404094
TX,METHODIST CHARLTON MEDICAL CENTER,1.061059,0.982311094,0.078747906
TX,METHODIST DALLAS MEDICAL CENTER,0.885633,0.982311094,-0.096678094
TX,METHODIST HOSPITAL,0.890066,0.982311094,-0.092245094
TX,METHODIST HOSPITAL FOR SURGERY,0.70974,0.982311094,-0.272571094
TX,METHODIST MANSFIELD MEDICAL CENTER,1.065951,0.982311094,0.083639906
TX,METHODIST MCKINNEY HOSPITAL,0.901538,0.982311094,-0.080773094
TX,METHODIST RICHARDSON MEDICAL CENTER,1.22144,0.982311094,0.239128906
TX,METHODIST STONE OAK HOSPITAL,0.772338,0.982311094,-0.209973094
TX,METROPLEX HOSPITAL,1.069055,0.982311094,0.086743906
TX,MIDLAND MEMORIAL HOSPITAL,0.865166,0.982311094,-0.117145094
TX,MISSION REGIONAL MEDICAL CENTER,0.967821,0.982311094,-0.014490094
TX,MITCHELL COUNTY HOSPITAL DISTRICT,0.982311094,0.982311094,0
TX,MUENSTER MEMORIAL HOSPITAL,0.982311094,0.982311094,0
TX,MULESHOE AREA MEDICAL CENTER,0.982311094,0.982311094,0
