Hospital Name,City,State,ZIP Code,County Name,Phone Number
NORTH CENTRAL SURGICAL CENTER LLP,DALLAS,TX,75231,DALLAS,2142652810
PARKLAND HEALTH AND HOSPITAL SYSTEM,DALLAS,TX,75235,DALLAS,2145908000
PINE CREEK MEDICAL CENTER LLP,DALLAS,TX,75235,DALLAS,2142312273
TEXAS GENERAL HOSPITAL,GRAND PRAIRIE,TX,75051,DALLAS,4696352073
TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,DALLAS,TX,75231,DALLAS,2143456789
TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,DALLAS,TX,75231,DALLAS,2146475300
TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,DALLAS,TX,75219,DALLAS,2145595000
UT SOUTHWESTERN UNIVERSITY HOSPITAL,DALLAS,TX,75390,DALLAS,2146335555
UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,DALLAS,TX,75390,DALLAS,2148793758
WALNUT HILL MEDICAL CENTER,DALLAS,TX,75231,DALLAS,9728636000
MEDICAL ARTS HOSPITAL,LAMESA,TX,79331,DAWSON,8068722183
CUERO COMMUNITY HOSPITAL,CUERO,TX,77954,DE WITT,3612756191
YOAKUM COMMUNITY HOSPITAL,YOAKUM,TX,77995,DE WITT,3612932321
HEREFORD REGIONAL MEDICAL CENTER,HEREFORD,TX,79045,DEAF SMITH,8063642141
BAYLOR EMERGENCY MEDICAL CENTER,AUBREY,TX,76227,DENTON,9723472525
BAYLOR MEDICAL CENTER AT TROPHY CLUB,TROPHY CLUB,TX,76262,DENTON,8178374600
BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,CARROLLTON,TX,75010,DENTON,9723942255
DENTON REGIONAL MEDICAL CENTER,DENTON,TX,76210,DENTON,9403843535
MAYHILL HOSPITAL,DENTON,TX,76208,DENTON,9402393000
MEDICAL CENTER OF LEWISVILLE,LEWISVILLE,TX,75057,DENTON,9724201000
TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,TX,76201,DENTON,9408987000
TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,FLOWER MOUND,TX,75028,DENTON,9724191530
THE HEART HOSPITAL BAYLOR DENTON,DENTON,TX,76208,DENTON,9402200600
DIMMIT REGIONAL HOSPITAL,CARRIZO SPRINGS,TX,78834,DIMMIT,8308762424
EASTLAND MEMORIAL HOSPITAL,EASTLAND,TX,76448,EASTLAND,2546292601
MEDICAL CENTER HOSPITAL,ODESSA,TX,79761,ECTOR,4326404000
ODESSA REGIONAL MEDICAL CENTER,ODESSA,TX,79761,ECTOR,4325828340
EL PASO CHILDREN'S HOSPITAL,EL PASO,TX,79905,EL PASO,9155217148
EL PASO SPECIALTY HOSPITAL,EL PASO,TX,79902,EL PASO,9155443636
FOUNDATION SURGICAL HOSPITAL OF EL PASO,EL PASO,TX,79936,EL PASO,9155984240
LAS PALMAS MEDICAL CENTER,EL PASO,TX,79902,EL PASO,9155211200
SIERRA MEDICAL CENTER,EL PASO,TX,79902,EL PASO,9157474000
SIERRA PROVIDENCE EAST MEDICAL CENTER,EL PASO,TX,79938,EL PASO,9158567349
THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,EL PASO,TX,79902,EL PASO,9155776011
THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,EL PASO,TX,79911,EL PASO,9158778136
UNIVERSITY MEDICAL CENTER OF EL PASO,EL PASO,TX,79905,EL PASO,9155217602
BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,WAXAHACHIE,TX,75165,ELLIS,9729237000
ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,75119,ELLIS,9728750900
TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,STEPHENVILLE,TX,76401,ERATH,2549651500
FALLS COMMUNITY HOSPITAL AND CLINIC,MARLIN,TX,76661,FALLS,2548033561
TMC- BONHAM HOSPITAL,BONHAM,TX,75418,FANNIN,9036407311
ST MARKS MEDICAL CENTER,LA GRANGE,TX,78945,FAYETTE,9792422200
FISHER COUNTY HOSPITAL DISTRICT,ROTAN,TX,79546,FISHER,3257352256
W J MANGOLD MEMORIAL HOSPITAL,LOCKNEY,TX,79241,FLOYD,8066523373
EMERUS HOSPITAL,SUGAR LAND,TX,77479,FORT BEND,2815160911
HOUSTON METHODIST SUGARLAND HOSPITAL,SUGAR LAND,TX,77479,FORT BEND,2812748000
MEMORIAL HERMANN SUGAR LAND HOSPITAL,SUGAR LAND,TX,77479,FORT BEND,2814994800
OAKBEND MEDICAL CENTER,RICHMOND,TX,77469,FORT BEND,2813413000
ST LUKE'S SUGAR LAND HOSPITAL,SUGAR LAND,TX,77478,FORT BEND,2816377000
SUGAR LAND SURGICAL HOSPITAL LLP,SUGAR LAND,TX,77479,FORT BEND,2812431000
FREESTONE MEDICAL CENTER,FAIRFIELD,TX,75840,FREESTONE,9033891612
FRIO REGIONAL HOSPITAL,PEARSALL,TX,78061,FRIO,8303343617
MEMORIAL HOSPITAL,SEMINOLE,TX,79360,GAINES,4327584854
SHRINERS HOSPITALS FOR CHILDREN,GALVESTON,TX,77550,GALVESTON,4097706600
UNIVERSITY OF TEXAS MEDICAL BRANCH,GALVESTON,TX,77555,GALVESTON,4097721011
HILL COUNTRY MEMORIAL HOSPITAL INC,FREDERICKSBURG,TX,78624,GILLESPIE,8309974353
MEMORIAL HOSPITAL,GONZALES,TX,78629,GONZALES,8306727581
PAMPA REGIONAL MEDICAL CENTER,PAMPA,TX,79065,GRAY,8066653721
BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA,SHERMAN,TX,75090,GRAYSON,9038133728
TEXOMA MEDICAL CENTER,DENISON,TX,75020,GRAYSON,9034164000
WILSON N JONES REGIONAL MEDICAL CENTER,SHERMAN,TX,75091,GRAYSON,9038704611
ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,KILGORE,TX,75662,GREGG,9039843505
CHRISTUS GOOD SHEPHERD MEDICAL CENTER- LONGVIEW,LONGVIEW,TX,75601,GREGG,9033152000
LONGVIEW REGIONAL MEDICAL CENTER,LONGVIEW,TX,75605,GREGG,9037581818
GRIMES ST JOSEPH HEALTH CENTER,NAVASOTA,TX,77868,GRIMES,9368256585
GUADALUPE REGIONAL MEDICAL CENTER,SEGUIN,TX,78155,GUADALUPE,8303792411
COVENANT HOSPITAL PLAINVIEW,PLAINVIEW,TX,79072,HALE,8062965531
HAMILTON GENERAL HOSPITAL,HAMILTON,TX,76531,HAMILTON,2543863151
HANSFORD COUNTY HOSPITAL,SPEARMAN,TX,79081,HANSFORD,8066592535
CHILLICOTHE HOSPITAL DISTRICT,CHILLICOTHE,TX,79225,HARDEMAN,9408525131
HARDEMAN COUNTY MEMORIAL HOSPITAL,QUANAH,TX,79252,HARDEMAN,9406632795
"AD HOSPITAL EAST, LLC",HOUSTON,TX,77015,HARRIS,7133303897
ALTUS BAYTOWN HOSPITAL,BAYTOWN,TX,77521,HARRIS,2818377600
"BAY AREA REGIONAL MEDICAL CENTER, LLC",WEBSTER,TX,77598,HARRIS,2815257000
BAYSHORE MEDICAL CENTER,PASADENA,TX,77504,HARRIS,7133591000
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,HOUSTON,TX,77030,HARRIS,8323551000
CLEAR LAKE REGIONAL MEDICAL CENTER,WEBSTER,TX,77598,HARRIS,2813322511
CYPRESS FAIRBANKS MEDICAL CENTER,HOUSTON,TX,77065,HARRIS,2818973100
EMERUS COMMUNITY HOSPITAL,TOMBALL,TX,77375,HARRIS,2815160911
FIRST TEXAS HOSPITAL,HOUSTON,TX,77070,HARRIS,8442641435
HARRIS HEALTH SYSTEM,HOUSTON,TX,77054,HARRIS,7135666417
HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,HOUSTON,TX,77082,HARRIS,2812937774
HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,TX,77004,HARRIS,7135286800
HOUSTON METHODIST HOSPITAL,HOUSTON,TX,77030,HARRIS,7137902221
HOUSTON METHODIST SAN JACINTO HOSPITAL,BAYTOWN,TX,77521,HARRIS,2814208600
HOUSTON METHODIST ST JOHN HOSPITAL,NASSAU BAY,TX,77058,HARRIS,2813335503
HOUSTON METHODIST WEST HOSPITAL,HOUSTON,TX,77094,HARRIS,8325221000
HOUSTON METHODIST WILLOWBROOK HOSPITAL,HOUSTON,TX,77070,HARRIS,2814771000
HOUSTON NORTHWEST MEDICAL CENTER,HOUSTON,TX,77090,HARRIS,2814401000
HOUSTON PHYSICIANS' HOSPITAL,WEBSTER,TX,77598,HARRIS,2813351700
"HUMBLE SURGICAL HOSPITAL, LLC",HUMBLE,TX,77338,HARRIS,2819642100
KINGWOOD MEDICAL CENTER,KINGWOOD,TX,77325,HARRIS,2813597500
MEMORIAL HERMANN HOSPITAL SYSTEM,HOUSTON,TX,77008,HARRIS,7134486796
MEMORIAL HERMANN KATY HOSPITAL,KATY,TX,77494,HARRIS,2813921111
MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,HOUSTON,TX,77024,HARRIS,7132423000
MEMORIAL HERMANN NORTHEAST,HUMBLE,TX,77338,HARRIS,2815407700
MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,KINGWOOD,TX,77339,HARRIS,2813124000
MEMORIAL HERMANN TEXAS MEDICAL CENTER,HOUSTON,TX,77030,HARRIS,7137043700
NORTH CYPRESS MEDICAL CENTER,CYPRESS,TX,77429,HARRIS,2818900203
PARK PLAZA HOSPITAL,HOUSTON,TX,77004,HARRIS,7135275019
PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,HOUSTON,TX,77090,HARRIS,2814537916
SHRINERS HOSPITALS FOR CHILDREN,HOUSTON,TX,77030,HARRIS,7137971616
ST JOSEPH MEDICAL CENTER,HOUSTON,TX,77002,HARRIS,7137571000
ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,TX,77070,HARRIS,8325345000
ST LUKE'S PATIENTS MEDICAL CENTER,PASADENA,TX,77505,HARRIS,2814870700
SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,TX,77504,HARRIS,7133783000
TEXAS CHILDRENS HOSP,HOUSTON,TX,77030,HARRIS,8328241000
TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,77030,HARRIS,7137998600
TOMBALL REGIONAL MEDICAL CENTER,TOMBALL,TX,77375,HARRIS,2813511623
TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,77090,HARRIS,2815392900
UNITED MEMORIAL MEDICAL CENTER,HOUSTON,TX,77091,HARRIS,7136911111
WEST HOUSTON MEDICAL CENTER,HOUSTON,TX,77082,HARRIS,2815888080
"WOMANS HOSPITAL OF TEXAS,THE",HOUSTON,TX,77054,HARRIS,7137901234
CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL,MARSHALL,TX,75670,HARRISON,9039276712
HASKELL MEMORIAL HOSPITAL,HASKELL,TX,79521,HASKELL,9408642621
CENTRAL TEXAS MEDICAL CENTER,SAN MARCOS,TX,78666,HAYS,5127533690
SETON MEDICAL CENTER HAYS,KYLE,TX,78640,HAYS,5123245000
HEMPHILL COUNTY HOSPITAL,CANADIAN,TX,79014,HEMPHILL,8063236622
EAST TEXAS MEDICAL CENTER ATHENS,ATHENS,TX,75751,HENDERSON,9036761000
CORNERSTONE REGIONAL HOSPITAL,EDINBURG,TX,78539,HIDALGO,9566184444
DOCTORS HOSPITAL AT RENAISSANCE,EDINBURG,TX,78539,HIDALGO,9563628677
KNAPP MEDICAL CENTER,WESLACO,TX,78596,HIDALGO,9569688567
MISSION REGIONAL MEDICAL CENTER,MISSION,TX,78572,HIDALGO,9563239000
RIO GRANDE REGIONAL HOSPITAL,MCALLEN,TX,78503,HIDALGO,9566326000
SOUTH TEXAS HEALTH SYSTEM,EDINBURG,TX,78539,HIDALGO,9566324000
HILL REGIONAL HOSPITAL,HILLSBORO,TX,76645,HILL,2545808500
COVENANT HOSPITAL LEVELLAND,LEVELLAND,TX,79336,HOCKLEY,8068944963
LAKE GRANBURY MEDICAL CENTER,GRANBURY,TX,76048,HOOD,8175732683
CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,SULPHUR SPRINGS,TX,75482,HOPKINS,9038857671
TIMBERLANDS HOSPITAL,CROCKETT,TX,75835,HOUSTON,9365463890
SCENIC MOUNTAIN MEDICAL CENTER,BIG SPRING,TX,79720,HOWARD,4322631211
HUNT REGIONAL MEDICAL CENTER,GREENVILLE,TX,75401,HUNT,9034085000
GOLDEN PLAINS COMMUNITY HOSPITAL,BORGER,TX,79007,HUTCHINSON,8062731100
FAITH COMMUNITY HOSPITAL,JACKSBORO,TX,76458,JACK,9405676633
JACKSON HEALTHCARE CENTER,EDNA,TX,77957,JACKSON,3617827800
CHRISTUS JASPER MEMORIAL HOSPITAL,JASPER,TX,75951,JASPER,4093845461
BAPTIST BEAUMONT HOSPITAL,BEAUMONT,TX,77701,JEFFERSON,4092125012
CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,BEAUMONT,TX,77702,JEFFERSON,4098927171
THE MEDICAL CENTER OF SOUTHEAST TEXAS,PORT ARTHUR,TX,77640,JEFFERSON,4098535900
CHRISTUS SPOHN HOSPITAL ALICE,ALICE,TX,78332,JIM WELLS,3616618016
BAYLOR EMERGENCY MEDICAL CENTER,BURLESON,TX,76028,JOHNSON,2142946250
TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,CLEBURNE,TX,76033,JOHNSON,8176412551
TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,BURLESON,TX,76028,JOHNSON,8175685317
ANSON GENERAL HOSPITAL,ANSON,TX,79501,JONES,3258233231
HAMLIN MEMORIAL HOSPITAL,HAMLIN,TX,79520,JONES,3255763646
STAMFORD MEMORIAL HOSPITAL,STAMFORD,TX,79553,JONES,3257732725
OTTO KAISER MEMORIAL HOSPITAL,KENEDY,TX,78119,KARNES,8305833401
TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,TX,75142,KAUFMAN,9729327200
PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,TX,78028,KERR,8308964200
KIMBLE HOSPITAL,JUNCTION,TX,76849,KIMBLE,3254463321
CHRISTUS SPOHN HOSPITAL KLEBERG,KINGSVILLE,TX,78363,KLEBERG,3615951661
KNOX COUNTY HOSPITAL,KNOX CITY,TX,79529,KNOX,9406573535
PARIS REGIONAL MEDICAL CENTER,PARIS,TX,75460,LAMAR,9037854521
LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,79339,LAMB,8063856411
ROLLINS BROOK COMMUNITY HOSPITAL,LAMPASAS,TX,76550,LAMPASAS,5125563682
LAVACA MEDICAL CENTER,HALLETTSVILLE,TX,77964,LAVACA,3617983671
CLEVELAND EMERGENCY HOSPITAL,CLEVELAND,TX,77327,LIBERTY,2816595400
LIBERTY DAYTON REGIONAL MEDICAL CENTER,LIBERTY,TX,77575,LIBERTY,9363367316
LIMESTONE MEDICAL CENTER,GROESBECK,TX,76642,LIMESTONE,2547293281
PARKVIEW REGIONAL HOSPITAL,MEXIA,TX,76667,LIMESTONE,2545625332
BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,LLANO,TX,78643,LLANO,3252475040
COVENANT CHILDRENS HOSPITAL,LUBBOCK,TX,79410,LUBBOCK,8067250532
COVENANT MEDICAL CENTER,LUBBOCK,TX,79410,LUBBOCK,8067256000
GRACE MEDICAL CENTER,LUBBOCK,TX,79412,LUBBOCK,8067884100
LUBBOCK HEART HOSPITAL LP,LUBBOCK,TX,79416,LUBBOCK,8066877777
UNIVERSITY MEDICAL CENTER,LUBBOCK,TX,79415,LUBBOCK,8067758200
LYNN COUNTY HOSPITAL DISTRICT,TAHOKA,TX,79373,LYNN,8069984533
MADISON ST JOSEPH HEALTH CENTER,MADISONVILLE,TX,77864,MADISON,9363482631
MARTIN COUNTY HOSPITAL DISTRICT,STANTON,TX,79782,MARTIN,4327563345
MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,77414,MATAGORDA,9792456383
PALACIOS COMMUNITY MEDICAL CENTER,PALACIOS,TX,77465,MATAGORDA,3619722511
FORT DUNCAN MEDICAL CENTER,EAGLE PASS,TX,78852,MAVERICK,8307735321
HEART OF TEXAS MEMORIAL HOSPITAL,BRADY,TX,76825,MCCULLOCH,3255972901
HILLCREST BAPTIST MEDICAL CENTER,WACO,TX,76712,MCLENNAN,2542022000
PROVIDENCE HEALTH CENTER,WACO,TX,76712,MCLENNAN,2547514000
MEDINA REGIONAL HOSPITAL,HONDO,TX,78861,MEDINA,8304267700
MIDLAND MEMORIAL HOSPITAL,MIDLAND,TX,79701,MIDLAND,4326851111
LITTLE RIVER HEALTHCARE,ROCKDALE,TX,76567,MILAM,5124464500
LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,CAMERON,TX,76520,MILAM,2546050025
MITCHELL COUNTY HOSPITAL DISTRICT,COLORADO CITY,TX,79512,MITCHELL,3257283431
NOCONA GENERAL HOSPITAL,NOCONA,TX,76255,MONTAGUE,9408253235
"ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC",CONROE,TX,77304,MONTGOMERY,9366473500
CONROE REGIONAL MEDICAL CENTER,CONROE,TX,77304,MONTGOMERY,9365391111
EMIL J FREIREICH CANCER CENTER,SHENANDOAH,TX,77380,MONTGOMERY,8553532201
ST LUKES LAKESIDE HOSPITAL,THE WOODLANDS,TX,77384,MONTGOMERY,9362664055
ST LUKE'S THE WOODLANDS HOSPITAL,THE WOODLANDS,TX,77384,MONTGOMERY,9362664050
MEMORIAL HOSPITAL,DUMAS,TX,79029,MOORE,8069357171
MEMORIAL HOSPITAL,NACOGDOCHES,TX,75961,NACOGDOCHES,9365644611
NACOGDOCHES MEDICAL CENTER,NACOGDOCHES,TX,75961,NACOGDOCHES,9365699481
NAVARRO REGIONAL HOSPITAL,CORSICANA,TX,75110,NAVARRO,9036546800
ROLLING PLAINS MEMORIAL HOSPITAL,SWEETWATER,TX,79556,NOLAN,3252351701
CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,CORPUS CHRISTI,TX,78404,NUECES,3619024103
"CORPUS CHRISTI MEDICAL CENTER,THE",CORPUS CHRISTI,TX,78412,NUECES,3617611501
DRISCOLL CHILDRENS HOSPITAL,CORPUS CHRISTI,TX,78411,NUECES,3617394846
SOUTH TEXAS SURGICAL HOSPITAL,CORPUS CHRISTI,TX,78414,NUECES,3619932000
OCHILTREE GENERAL HOSPITAL,PERRYTON,TX,79070,OCHILTREE,8064353606
PALO PINTO GENERAL HOSPITAL,MINERAL WELLS,TX,76067,PALO PINTO,9403257891
ETMC CARTHAGE,CARTHAGE,TX,75633,PANOLA,936933841
WEATHERFORD REGIONAL MEDICAL CENTER,WEATHERFORD,TX,76086,PARKER,8175991190
PARMER COUNTY COMMUNITY HOSPITAL,FRIONA,TX,79035,PARMER,8062502754
IRAAN GENERAL HOSPITAL,IRAAN,TX,79744,PECOS,4326392575
MEMORIAL MEDICAL CENTER LIVINGSTON,LIVINGSTON,TX,77351,POLK,9363274381
BAPTIST ST ANTHONY'S HOSPITAL,AMARILLO,TX,79106,POTTER,8062122000
NORTHWEST TEXAS HOSPITAL,AMARILLO,TX,79106,POTTER,8063541110
QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,79124,POTTER,8063546100
REAGAN MEMORIAL HOSPITAL,BIG LAKE,TX,76932,REAGAN,3258442561
REEVES COUNTY HOSPITAL DISTRICT,PECOS,TX,79772,REEVES,4324473551
REFUGIO COUNTY MEMORIAL HOSPITAL,REFUGIO,TX,78377,REFUGIO,3615262321
BAYLOR EMERGENCY MEDICAL CENTER,ROCKWALL,TX,75087,ROCKWALL,2142946200
TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,ROCKWALL,TX,75032,ROCKWALL,4696981000
BALLINGER MEMORIAL HOSPITAL,BALLINGER,TX,76821,RUNNELS,3253652531
NORTH RUNNELS HOSPITAL,WINTERS,TX,79567,RUNNELS,3257544553
ETMC HENDERSON,HENDERSON,TX,75652,RUSK,9036577541
SABINE COUNTY HOSPITAL,HEMPHILL,TX,75948,SABINE,4097873300
CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,SAN AUGUSTINE,TX,75972,SAN AUGUSTINE,9362753446
CARE REGIONAL MEDICAL CENTER,ARANSAS PASS,TX,78336,SAN PATRICIO,3617588585
SCHLEICHER COUNTY MEDICAL CENTER,ELDORADO,TX,76936,SCHLEICHER,3258532507
COGDELL MEMORIAL HOSPITAL,SNYDER,TX,79549,SCURRY,3255747437
CHRISTUS MOTHER FRANCES HOSPITAL,TYLER,TX,75701,SMITH,9035938441
EAST TEXAS MEDICAL CENTER,TYLER,TX,75701,SMITH,9035970351
TEXAS SPINE AND JOINT HOSPITAL,TYLER,TX,75701,SMITH,9035253300
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,75708,SMITH,9038777777
GLEN ROSE MEDICAL CENTER,GLEN ROSE,TX,76043,SOMERVELL,2548972215
STARR COUNTY MEMORIAL HOSPITAL,RIO GRANDE CITY,TX,78582,STARR,9564875561
STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,76424,STEPHENS,2545592241
STONEWALL MEMORIAL HOSPITAL,ASPERMONT,TX,79502,STONEWALL,9409893551
LILLIAN M HUDSPETH MEMORIAL HOSPITAL,SONORA,TX,76950,SUTTON,3253872521
SWISHER MEMORIAL HOSPITAL,TULIA,TX,79088,SWISHER,8069953581
BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,ARLINGTON,TX,76015,TARRANT,8175492364
BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,GRAPEVINE,TX,76051,TARRANT,8174811588
BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,FORT WORTH,TX,76104,TARRANT,8179262544
BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,76110,TARRANT,6827035600
COOK CHILDRENS MEDICAL CENTER,FORT WORTH,TX,76104,TARRANT,6828854000
"COOK CHILDRENS NORTHEAST HOSPITAL, LLC",HURST,TX,76054,TARRANT,8176052500
JPS HEALTH NETWORK,FORT WORTH,TX,76104,TARRANT,8179213431
MEDICAL CITY ALLIANCE,FORT WORTH,TX,76177,TARRANT,8176391100
MEDICAL CITY ARLINGTON,ARLINGTON,TX,76015,TARRANT,8174653241
METHODIST MANSFIELD MEDICAL CENTER,MANSFIELD,TX,76063,TARRANT,6826222059
NORTH HILLS HOSPITAL,NORTH RICHLAND HILLS,TX,76180,TARRANT,8172551000
PLAZA MEDICAL CENTER OF FORT WORTH,FORT WORTH,TX,76104,TARRANT,8173362100
TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,ARLINGTON,TX,76012,TARRANT,8175486100
TEXAS HEALTH HARRIS METHODIST FORT WORTH,FORT WORTH,TX,76104,TARRANT,8172502100
TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,FORT WORTH,TX,76244,TARRANT,6822122000
TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,AZLE,TX,76020,TARRANT,8174448700
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,SOUTHLAKE,TX,76092,TARRANT,8177488700
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,76132,TARRANT,8174335000
TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,BEDFORD,TX,76022,TARRANT,8178484000
TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,ARLINGTON,TX,76012,TARRANT,8179603500
USMD HOSPITAL  AT FORT WORTH LP,FORT WORTH,TX,76132,TARRANT,8174339100
USMD HOSPITAL AT ARLINGTON L P,ARLINGTON,TX,76017,TARRANT,8174723400
WISE HEALTH SYSTEM,FORT WORTH,TX,76177,TARRANT,8175027300
ABILENE REGIONAL MEDICAL CENTER,ABILENE,TX,79606,TAYLOR,3254281000
HENDRICK MEDICAL CENTER,ABILENE,TX,79601,TAYLOR,3256702000
BROWNFIELD REGIONAL MEDICAL CENTER,BROWNFIELD,TX,79316,TERRY,8066373551
THROCKMORTON COUNTY MEMORIAL HOSPITAL,THROCKMORTON,TX,76483,THROCKMORTON,9408492151
TITUS REGIONAL MEDICAL CENTER,MOUNT PLEASANT,TX,75455,TITUS,9035776000
SAN ANGELO COMMUNITY MEDICAL CENTER,SAN ANGELO,TX,76904,TOM GREEN,3259499511
SHANNON MEDICAL CENTER,SAN ANGELO,TX,76903,TOM GREEN,3256536741
ARISE AUSTIN MEDICAL CENTER,AUSTIN,TX,78746,TRAVIS,5123479888
DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,AUSTIN,TX,78723,TRAVIS,5123240000
DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,AUSTIN,TX,78701,TRAVIS,5123247000
NORTH AUSTIN MEDICAL CENTER,AUSTIN,TX,78758,TRAVIS,5129011000
NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,78731,TRAVIS,5123461994
SETON MEDICAL CENTER AUSTIN,AUSTIN,TX,78705,TRAVIS,5123241000
SETON NORTHWEST HOSPITAL,AUSTIN,TX,78759,TRAVIS,5123246000
SETON SOUTHWEST HOSPITAL,AUSTIN,TX,78737,TRAVIS,5123249000
ST DAVID'S MEDICAL CENTER,AUSTIN,TX,78705,TRAVIS,5124767111
ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,AUSTIN,TX,78704,TRAVIS,5124487107
THE HOSPITAL AT WESTLAKE MEDICAL CENTER,AUSTIN,TX,78746,TRAVIS,5123270000
EAST TEXAS MEDICAL CENTER TRINITY,TRINITY,TX,75862,TRINITY,9365943541
TYLER COUNTY HOSPITAL,WOODVILLE,TX,75979,TYLER,4092838141
MCCAMEY HOSPITAL,MCCAMEY,TX,79752,UPTON,4326528626
RANKIN HOSPITAL MEDICAL CLINIC,RANKIN,TX,79778,UPTON,4326932443
UVALDE MEMORIAL HOSPITAL,UVALDE,TX,78801,UVALDE,8302786251
VAL VERDE REGIONAL MEDICAL CENTER,DEL RIO,TX,78840,VAL VERDE,8307758566
TEXAS GENERAL HOSPITAL- VZRMC LP,GRAND SALINE,TX,75140,VAN ZANDT,9039625200
CITIZENS MEDICAL CENTER,VICTORIA,TX,77901,VICTORIA,3615739181
DETAR HEALTHCARE SYSTEM,VICTORIA,TX,77902,VICTORIA,3615757441
HUNTSVILLE MEMORIAL HOSPITAL,HUNTSVILLE,TX,77340,WALKER,9362913411
WARD MEMORIAL HOSPITAL,MONAHANS,TX,79756,WARD,4329432511
SCOTT & WHITE HOSPITAL BRENHAM,BRENHAM,TX,77833,WASHINGTON,9798366173
DOCTORS HOSPITAL OF LAREDO,LAREDO,TX,78041,WEBB,9565232000
LAREDO MEDICAL CENTER,LAREDO,TX,78044,WEBB,9567965000
EL CAMPO MEMORIAL HOSPITAL,EL CAMPO,TX,77437,WHARTON,9795785251
PARKVIEW HOSPITAL,WHEELER,TX,79096,WHEELER,8068265581
SHAMROCK GENERAL HOSPITAL,SHAMROCK,TX,79079,WHEELER,8062562114
ELECTRA MEMORIAL HOSPITAL,ELECTRA,TX,76360,WICHITA,9404953981
KELL WEST REGIONAL HOSPITAL,WICHITA FALLS,TX,76310,WICHITA,9406925888
UNITED REGIONAL HEALTH CARE SYSTEM,WICHITA FALLS,TX,76301,WICHITA,9407643055
