Hospital Name,City,State,ZIP Code,County Name,Phone Number,Mortality,P,PSI,Spending
MEMORIAL HOSPITAL,GONZALES,TX,78629,GONZALES,8306727581,-0.164227252,0.840394089,-0.007701094,-89.10649876
PAMPA REGIONAL MEDICAL CENTER,PAMPA,TX,79065,GRAY,8066653721,2.570437748,-0.339605911,-0.053167094,-162.7939988
BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA,SHERMAN,TX,75090,GRAYSON,9038133728,0.072981748,2.240394089,-0.056919094,1944.456001
TEXOMA MEDICAL CENTER,DENISON,TX,75020,GRAYSON,9034164000,-5.701681927,-0.159605911,0.158396906,2052.706001
WILSON N JONES REGIONAL MEDICAL CENTER,SHERMAN,TX,75091,GRAYSON,9038704611,2.218603598,-1.959605911,0.445919906,1214.456001
ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,KILGORE,TX,75662,GREGG,9039843505,-0.333437727,-1.719605911,0.017682906,-260.0439988
CHRISTUS GOOD SHEPHERD MEDICAL CENTER- LONGVIEW,LONGVIEW,TX,75601,GREGG,9033152000,-4.597510727,0.020394089,-0.072311094,71.70600124
LONGVIEW REGIONAL MEDICAL CENTER,LONGVIEW,TX,75605,GREGG,9037581818,9.939302448,0.080394089,0.120915906,-1271.043999
GRIMES ST JOSEPH HEALTH CENTER,NAVASOTA,TX,77868,GRIMES,9368256585,-1.719900127,-1.719605911,0,-260.0439988
GUADALUPE REGIONAL MEDICAL CENTER,SEGUIN,TX,78155,GUADALUPE,8303792411,-4.035734777,0.940394089,-0.031657094,1877.206001
COVENANT HOSPITAL PLAINVIEW,PLAINVIEW,TX,79072,HALE,8062965531,0.345633523,0.600394089,-0.122212094,-69.04399876
HAMILTON GENERAL HOSPITAL,HAMILTON,TX,76531,HAMILTON,2543863151,1.245358073,3.020394089,0.010152906,-2456.793999
HANSFORD COUNTY HOSPITAL,SPEARMAN,TX,79081,HANSFORD,8066592535,-0.160129927,-1.719605911,0,-476.0439988
CHILLICOTHE HOSPITAL DISTRICT,CHILLICOTHE,TX,79225,HARDEMAN,9408525131,-0.333437727,-1.719605911,0,-260.0439988
HARDEMAN COUNTY MEMORIAL HOSPITAL,QUANAH,TX,79252,HARDEMAN,9406632795,-0.333437727,-1.719605911,0,-260.0439988
"AD HOSPITAL EAST, LLC",HOUSTON,TX,77015,HARRIS,7133303897,-0.333437727,-1.719605911,0,-260.0439988
ALTUS BAYTOWN HOSPITAL,BAYTOWN,TX,77521,HARRIS,2818377600,-0.333437727,-1.719605911,0,-260.0439988
"BAY AREA REGIONAL MEDICAL CENTER, LLC",WEBSTER,TX,77598,HARRIS,2815257000,4.594519623,-1.199605911,0.068486906,2288.706001
BAYSHORE MEDICAL CENTER,PASADENA,TX,77504,HARRIS,7133591000,-2.069916427,-2.199605911,0.058741906,286.9560012
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,HOUSTON,TX,77030,HARRIS,8323551000,6.642369173,-1.579605911,0.067688906,1762.456001
CLEAR LAKE REGIONAL MEDICAL CENTER,WEBSTER,TX,77598,HARRIS,2813322511,11.6506272,-1.539605911,0.184721906,2064.456001
CYPRESS FAIRBANKS MEDICAL CENTER,HOUSTON,TX,77065,HARRIS,2818973100,0.439529748,-2.759605911,0.030459906,-993.0439988
EMERUS COMMUNITY HOSPITAL,TOMBALL,TX,77375,HARRIS,2815160911,-0.333437727,-1.719605911,0.017688906,-260.0439988
FIRST TEXAS HOSPITAL,HOUSTON,TX,77070,HARRIS,8442641435,-0.333437727,-1.719605911,0,-260.0439988
HARRIS HEALTH SYSTEM,HOUSTON,TX,77054,HARRIS,7135666417,-6.199360377,-1.119605911,0.269383906,-2378.043999
HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,HOUSTON,TX,77082,HARRIS,2812937774,-0.333437727,-1.719605911,0,-260.0439988
HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,TX,77004,HARRIS,7135286800,-0.333437727,-1.099605911,0.006861906,-260.0439988
HOUSTON METHODIST HOSPITAL,HOUSTON,TX,77030,HARRIS,7137902221,17.87641622,-0.079605911,-0.059147094,524.4560012
HOUSTON METHODIST SAN JACINTO HOSPITAL,BAYTOWN,TX,77521,HARRIS,2814208600,0.729893848,-0.459605911,0.060807906,970.9560012
HOUSTON METHODIST ST JOHN HOSPITAL,NASSAU BAY,TX,77058,HARRIS,2813335503,2.377226748,-0.719605911,-0.148594094,2874.456001
HOUSTON METHODIST WEST HOSPITAL,HOUSTON,TX,77094,HARRIS,8325221000,3.432558523,0.440394089,-0.127495094,1687.956001
HOUSTON METHODIST WILLOWBROOK HOSPITAL,HOUSTON,TX,77070,HARRIS,2814771000,5.179697523,0.940394089,-0.149042094,2716.956001
HOUSTON NORTHWEST MEDICAL CENTER,HOUSTON,TX,77090,HARRIS,2814401000,-0.742081552,-1.999605911,0.015693906,1541.956001
HOUSTON PHYSICIANS' HOSPITAL,WEBSTER,TX,77598,HARRIS,2813351700,0.234888773,2.440394089,-0.064322094,1308.706001
"HUMBLE SURGICAL HOSPITAL, LLC",HUMBLE,TX,77338,HARRIS,2819642100,-0.333437727,-1.719605911,0,-260.0439988
KINGWOOD MEDICAL CENTER,KINGWOOD,TX,77325,HARRIS,2813597500,6.386153698,-0.999605911,-0.038841094,3522.706001
MEMORIAL HERMANN HOSPITAL SYSTEM,HOUSTON,TX,77008,HARRIS,7134486796,12.86325485,0.000394089,0.006137906,1433.706001
MEMORIAL HERMANN KATY HOSPITAL,KATY,TX,77494,HARRIS,2813921111,2.180356598,0.400394089,0.017375906,1036.706001
MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,HOUSTON,TX,77024,HARRIS,7132423000,9.218192273,0.720394089,-0.112311094,267.9560012
MEMORIAL HERMANN NORTHEAST,HUMBLE,TX,77338,HARRIS,2815407700,-1.302342527,-0.459605911,-0.011817094,-79.29399876
MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,KINGWOOD,TX,77339,HARRIS,2813124000,-0.001533777,1.360394089,-0.019420094,1741.956001
MEMORIAL HERMANN TEXAS MEDICAL CENTER,HOUSTON,TX,77030,HARRIS,7137043700,-4.738683027,-0.639605911,0.037688906,1626.956001
NORTH CYPRESS MEDICAL CENTER,CYPRESS,TX,77429,HARRIS,2818900203,4.390512648,-0.719605911,0.368314906,1562.206001
PARK PLAZA HOSPITAL,HOUSTON,TX,77004,HARRIS,7135275019,8.059006948,-1.319605911,-0.034651094,1447.706001
PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,HOUSTON,TX,77090,HARRIS,2814537916,-0.333437727,-1.719605911,0,-260.0439988
SHRINERS HOSPITALS FOR CHILDREN,HOUSTON,TX,77030,HARRIS,7137971616,-0.333437727,-0.75960591,0,-260.0439988
ST JOSEPH MEDICAL CENTER,HOUSTON,TX,77002,HARRIS,7137571000,4.028466823,-2.619605911,-0.229349094,1719.456001
ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,TX,77070,HARRIS,8325345000,1.214389948,-1.119605911,0.033889906,577.9560012
ST LUKE'S PATIENTS MEDICAL CENTER,PASADENA,TX,77505,HARRIS,2814870700,6.553139223,-1.099605911,-0.092311094,3006.956001
SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,TX,77504,HARRIS,7133783000,-0.272187727,4.260394089,0.007688906,-260.0439988
TEXAS CHILDRENS HOSP,HOUSTON,TX,77030,HARRIS,8328241000,-0.333437727,-1.719605911,0,-260.0439988
TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,77030,HARRIS,7137998600,1.953509873,2.040394089,-0.258794094,512.4560012
TOMBALL REGIONAL MEDICAL CENTER,TOMBALL,TX,77375,HARRIS,2813511623,7.867476448,-0.679605911,0.255597906,2041.206001
TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,77090,HARRIS,2815392900,0.316528898,2.660394089,-0.070216094,1215.456001
UNITED MEMORIAL MEDICAL CENTER,HOUSTON,TX,77091,HARRIS,7136911111,1.069998373,-0.939605911,-0.049711094,91.45600124
WEST HOUSTON MEDICAL CENTER,HOUSTON,TX,77082,HARRIS,2815888080,5.264997098,-1.399605911,0.070766906,2662.456001
"WOMANS HOSPITAL OF TEXAS,THE",HOUSTON,TX,77054,HARRIS,7137901234,-0.993286427,-1.439605911,-0.007905094,-260.0439988
CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL,MARSHALL,TX,75670,HARRISON,9039276712,6.667382073,-0.199605911,-0.012311094,724.7060012
HASKELL MEMORIAL HOSPITAL,HASKELL,TX,79521,HASKELL,9408642621,-0.593399427,-1.719605911,0,-1385.043999
CENTRAL TEXAS MEDICAL CENTER,SAN MARCOS,TX,78666,HAYS,5127533690,3.201966598,-0.339605911,0.120260906,958.7060012
SETON MEDICAL CENTER HAYS,KYLE,TX,78640,HAYS,5123245000,-0.843790577,0.100394089,0.263983906,1673.956001
HEMPHILL COUNTY HOSPITAL,CANADIAN,TX,79014,HEMPHILL,8063236622,0.359793473,-1.719605911,0.016945906,-2771.043999
EAST TEXAS MEDICAL CENTER ATHENS,ATHENS,TX,75751,HENDERSON,9036761000,-4.466349577,-0.299605911,-0.027398094,-855.5439988
CORNERSTONE REGIONAL HOSPITAL,EDINBURG,TX,78539,HIDALGO,9566184444,0.270188373,-0.399605911,0.035240906,560.4560012
DOCTORS HOSPITAL AT RENAISSANCE,EDINBURG,TX,78539,HIDALGO,9563628677,7.860895523,-0.979605911,-0.076616094,1377.206001
KNAPP MEDICAL CENTER,WESLACO,TX,78596,HIDALGO,9569688567,7.687245023,-1.219605911,-0.136400094,692.7060012
MISSION REGIONAL MEDICAL CENTER,MISSION,TX,78572,HIDALGO,9563239000,7.960792348,-0.219605911,-0.014490094,837.9560012
RIO GRANDE REGIONAL HOSPITAL,MCALLEN,TX,78503,HIDALGO,9566326000,13.31108967,-1.719605911,-0.059020094,317.7060012
SOUTH TEXAS HEALTH SYSTEM,EDINBURG,TX,78539,HIDALGO,9566324000,5.534173448,-1.499605911,0.126842906,-1257.293999
HILL REGIONAL HOSPITAL,HILLSBORO,TX,76645,HILL,2545808500,-6.420695377,0.640394089,-0.014514094,-2591.043999
COVENANT HOSPITAL LEVELLAND,LEVELLAND,TX,79336,HOCKLEY,8068944963,-1.086330727,1.160394089,0.012828906,-2367.793999
LAKE GRANBURY MEDICAL CENTER,GRANBURY,TX,76048,HOOD,8175732683,-6.500989352,-1.179605911,-0.145744094,921.7060012
CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,SULPHUR SPRINGS,TX,75482,HOPKINS,9038857671,-3.359848727,-1.399605911,0,1669.706001
TIMBERLANDS HOSPITAL,CROCKETT,TX,75835,HOUSTON,9365463890,-4.359060877,-2.719605911,-0.016145094,-2936.793999
SCENIC MOUNTAIN MEDICAL CENTER,BIG SPRING,TX,79720,HOWARD,4322631211,-8.378640352,-0.379605911,-0.004443094,-2405.293999
HUNT REGIONAL MEDICAL CENTER,GREENVILLE,TX,75401,HUNT,9034085000,2.636693823,-0.639605911,0.048974906,2206.706001
GOLDEN PLAINS COMMUNITY HOSPITAL,BORGER,TX,79007,HUTCHINSON,8062731100,-1.816165527,1.080394089,0,-2029.793999
FAITH COMMUNITY HOSPITAL,JACKSBORO,TX,76458,JACK,9405676633,0.099831773,4.320394089,0.130837906,-1974.543999
JACKSON HEALTHCARE CENTER,EDNA,TX,77957,JACKSON,3617827800,-0.333437727,-1.719605911,0,-260.0439988
CHRISTUS JASPER MEMORIAL HOSPITAL,JASPER,TX,75951,JASPER,4093845461,-1.798521727,0.360394089,0.008013906,-1471.543999
BAPTIST BEAUMONT HOSPITAL,BEAUMONT,TX,77701,JEFFERSON,4092125012,-6.857485327,-0.879605911,0.066710906,467.4560012
CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,BEAUMONT,TX,77702,JEFFERSON,4098927171,-4.253028327,-0.139605911,0.277688906,1152.206001
THE MEDICAL CENTER OF SOUTHEAST TEXAS,PORT ARTHUR,TX,77640,JEFFERSON,4098535900,3.451140573,-1.899605911,-0.150944094,1740.456001
CHRISTUS SPOHN HOSPITAL ALICE,ALICE,TX,78332,JIM WELLS,3616618016,2.171179248,0.040394089,-0.093966094,-1026.043999
BAYLOR EMERGENCY MEDICAL CENTER,BURLESON,TX,76028,JOHNSON,2142946250,-0.333437727,-0.75960591,0.017685906,-260.0439988
TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,CLEBURNE,TX,76033,JOHNSON,8176412551,4.406362023,0.060394089,-0.005614094,-236.2939988
TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,BURLESON,TX,76028,JOHNSON,8175685317,2.599961648,-0.399605911,-0.079408094,3444.456001
ANSON GENERAL HOSPITAL,ANSON,TX,79501,JONES,3258233231,-0.054384627,3.200394089,0.012617906,-2493.543999
HAMLIN MEMORIAL HOSPITAL,HAMLIN,TX,79520,JONES,3255763646,-0.333437727,-1.719605911,0.016131906,-260.0439988
STAMFORD MEMORIAL HOSPITAL,STAMFORD,TX,79553,JONES,3257732725,-0.333437727,-1.719605911,0.015788906,-260.0439988
OTTO KAISER MEMORIAL HOSPITAL,KENEDY,TX,78119,KARNES,8305833401,-0.766707227,-1.719605911,0,-1430.043999
TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,TX,75142,KAUFMAN,9729327200,-3.318954577,0.960394089,-0.017928094,-407.0439988
PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,TX,78028,KERR,8308964200,-10.7004483,0.540394089,0.064951906,649.4560012
KIMBLE HOSPITAL,JUNCTION,TX,76849,KIMBLE,3254463321,-0.160129927,4.760394089,0,-2328.793999
CHRISTUS SPOHN HOSPITAL KLEBERG,KINGSVILLE,TX,78363,KLEBERG,3615951661,1.921491623,-1.479605911,-0.043903094,-1276.793999
KNOX COUNTY HOSPITAL,KNOX CITY,TX,79529,KNOX,9406573535,0.099831773,-1.719605911,0.017688906,-1980.293999
PARIS REGIONAL MEDICAL CENTER,PARIS,TX,75460,LAMAR,9037854521,-10.3314069,-2.299605911,-0.073715094,401.9560012
LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,79339,LAMB,8063856411,-0.593399427,0.540394089,0.016006906,-2010.793999
ROLLINS BROOK COMMUNITY HOSPITAL,LAMPASAS,TX,76550,LAMPASAS,5125563682,0.277595173,2.840394089,0,-1426.793999
LAVACA MEDICAL CENTER,HALLETTSVILLE,TX,77964,LAVACA,3617983671,3.823886173,-1.719605911,0,-834.5439988
CLEVELAND EMERGENCY HOSPITAL,CLEVELAND,TX,77327,LIBERTY,2816595400,-0.333437727,-1.719605911,0,-260.0439988
LIBERTY DAYTON REGIONAL MEDICAL CENTER,LIBERTY,TX,77575,LIBERTY,9363367316,-0.333437727,-1.719605911,0,-260.0439988
LIMESTONE MEDICAL CENTER,GROESBECK,TX,76642,LIMESTONE,2547293281,0.980874973,-1.719605911,0,-1597.043999
PARKVIEW REGIONAL HOSPITAL,MEXIA,TX,76667,LIMESTONE,2545625332,1.226398273,2.580394089,-0.001468094,-1899.543999
BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,LLANO,TX,78643,LLANO,3252475040,-1.198726527,3.000394089,-0.000812094,-1695.543999
COVENANT CHILDRENS HOSPITAL,LUBBOCK,TX,79410,LUBBOCK,8067250532,-0.333437727,-1.719605911,0,-260.0439988
COVENANT MEDICAL CENTER,LUBBOCK,TX,79410,LUBBOCK,8067256000,-4.525642027,-0.299605911,0.476539906,52.45600124
GRACE MEDICAL CENTER,LUBBOCK,TX,79412,LUBBOCK,8067884100,0.788970973,0.900394089,-0.067035094,1038.456001
LUBBOCK HEART HOSPITAL LP,LUBBOCK,TX,79416,LUBBOCK,8066877777,0.723681873,1.220394089,0.166124906,-148.5439988
UNIVERSITY MEDICAL CENTER,LUBBOCK,TX,79415,LUBBOCK,8067758200,-19.5475609,1.140394089,0.446064906,274.2060012
LYNN COUNTY HOSPITAL DISTRICT,TAHOKA,TX,79373,LYNN,8069984533,0.793062973,-1.719605911,0,-1073.293999
MADISON ST JOSEPH HEALTH CENTER,MADISONVILLE,TX,77864,MADISON,9363482631,-0.160129927,-1.719605911,0,-684.7939988
MARTIN COUNTY HOSPITAL DISTRICT,STANTON,TX,79782,MARTIN,4327563345,-0.333437727,1.980394089,0,-260.0439988
MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,77414,MATAGORDA,9792456383,-1.647842427,-1.119605911,-0.093257094,1007.206001
PALACIOS COMMUNITY MEDICAL CENTER,PALACIOS,TX,77465,MATAGORDA,3619722511,-0.333437727,-1.719605911,0,-260.0439988
FORT DUNCAN MEDICAL CENTER,EAGLE PASS,TX,78852,MAVERICK,8307735321,1.153459923,-1.579605911,-0.139026094,2930.706001
HEART OF TEXAS MEMORIAL HOSPITAL,BRADY,TX,76825,MCCULLOCH,3255972901,-0.333437727,-1.719605911,0,-260.0439988
HILLCREST BAPTIST MEDICAL CENTER,WACO,TX,76712,MCLENNAN,2542022000,-2.746413527,-0.159605911,0.097688906,-141.0439988
PROVIDENCE HEALTH CENTER,WACO,TX,76712,MCLENNAN,2547514000,-6.278708852,-0.019605911,0.117008906,141.2060012
MEDINA REGIONAL HOSPITAL,HONDO,TX,78861,MEDINA,8304267700,-0.208229727,1.300394089,0,-2099.293999
MIDLAND MEMORIAL HOSPITAL,MIDLAND,TX,79701,MIDLAND,4326851111,-8.606933377,-0.979605911,-0.117145094,156.4560012
LITTLE RIVER HEALTHCARE,ROCKDALE,TX,76567,MILAM,5124464500,-0.593399427,1.980394089,0,-1779.293999
LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,CAMERON,TX,76520,MILAM,2546050025,-0.333437727,-1.719605911,0.017106906,-260.0439988
MITCHELL COUNTY HOSPITAL DISTRICT,COLORADO CITY,TX,79512,MITCHELL,3257283431,-0.777634727,2.980394089,0,-1392.793999
NOCONA GENERAL HOSPITAL,NOCONA,TX,76255,MONTAGUE,9408253235,-2.188212827,1.440394089,0.013765906,-1915.293999
"ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC",CONROE,TX,77304,MONTGOMERY,9366473500,-0.333437727,-1.719605911,0.017645906,-260.0439988
CONROE REGIONAL MEDICAL CENTER,CONROE,TX,77304,MONTGOMERY,9365391111,-4.966999902,-1.599605911,0.012830906,2964.206001
EMIL J FREIREICH CANCER CENTER,SHENANDOAH,TX,77380,MONTGOMERY,8553532201,-0.333437727,-1.719605911,0,-260.0439988
ST LUKES LAKESIDE HOSPITAL,THE WOODLANDS,TX,77384,MONTGOMERY,9362664055,0.426062273,1.620394089,0.117688906,2190.456001
ST LUKE'S THE WOODLANDS HOSPITAL,THE WOODLANDS,TX,77384,MONTGOMERY,9362664050,-0.052517027,-0.899605911,-0.073827094,2435.706001
MEMORIAL HOSPITAL,DUMAS,TX,79029,MOORE,8069357171,-0.164227252,0.840394089,-0.007701094,-89.10649876
MEMORIAL HOSPITAL,NACOGDOCHES,TX,75961,NACOGDOCHES,9365644611,-0.164227252,0.840394089,-0.007701094,-89.10649876
NACOGDOCHES MEDICAL CENTER,NACOGDOCHES,TX,75961,NACOGDOCHES,9365699481,-3.211822602,-0.359605911,0.014346906,607.2060012
NAVARRO REGIONAL HOSPITAL,CORSICANA,TX,75110,NAVARRO,9036546800,-7.070044727,-1.319605911,-0.044867094,-425.0439988
ROLLING PLAINS MEMORIAL HOSPITAL,SWEETWATER,TX,79556,NOLAN,3252351701,0.060968623,1.600394089,-0.037781094,-1949.043999
CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,CORPUS CHRISTI,TX,78404,NUECES,3619024103,3.477690323,-1.919605911,-0.136780094,-24.04399876
"CORPUS CHRISTI MEDICAL CENTER,THE",CORPUS CHRISTI,TX,78412,NUECES,3617611501,-4.407235427,-0.939605911,0.077688906,315.7060012
DRISCOLL CHILDRENS HOSPITAL,CORPUS CHRISTI,TX,78411,NUECES,3617394846,-0.333437727,-1.719605911,0,-260.0439988
SOUTH TEXAS SURGICAL HOSPITAL,CORPUS CHRISTI,TX,78414,NUECES,3619932000,0.574867923,2.100394089,-0.143941094,1765.206001
OCHILTREE GENERAL HOSPITAL,PERRYTON,TX,79070,OCHILTREE,8064353606,-0.333437727,-1.719605911,0,-260.0439988
PALO PINTO GENERAL HOSPITAL,MINERAL WELLS,TX,76067,PALO PINTO,9403257891,-5.356724977,-1.359605911,0.001678906,-2275.043999
ETMC CARTHAGE,CARTHAGE,TX,75633,PANOLA,936933841,-1.208074827,0.800394089,0.017688906,-1739.293999
WEATHERFORD REGIONAL MEDICAL CENTER,WEATHERFORD,TX,76086,PARKER,8175991190,2.016609898,-0.099605911,-0.106297094,1586.206001
PARMER COUNTY COMMUNITY HOSPITAL,FRIONA,TX,79035,PARMER,8062502754,-0.853361127,-1.719605911,0,-503.5439988
IRAAN GENERAL HOSPITAL,IRAAN,TX,79744,PECOS,4326392575,-0.333437727,-1.719605911,0,-260.0439988
MEMORIAL MEDICAL CENTER LIVINGSTON,LIVINGSTON,TX,77351,POLK,9363274381,1.934331773,-0.739605911,0.016846906,343.4560012
BAPTIST ST ANTHONY'S HOSPITAL,AMARILLO,TX,79106,POTTER,8062122000,-0.001024727,0.240394089,0.067688906,486.2060012
NORTHWEST TEXAS HOSPITAL,AMARILLO,TX,79106,POTTER,8063541110,-13.30721663,-1.039605911,0.087774906,1224.956001
QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,79124,POTTER,8063546100,1.381562273,3.800394089,-0.202311094,709.4560012
REAGAN MEMORIAL HOSPITAL,BIG LAKE,TX,76932,REAGAN,3258442561,-0.333437727,-1.719605911,0,-260.0439988
REEVES COUNTY HOSPITAL DISTRICT,PECOS,TX,79772,REEVES,4324473551,-2.377406627,0.240394089,0,-3078.043999
REFUGIO COUNTY MEMORIAL HOSPITAL,REFUGIO,TX,78377,REFUGIO,3615262321,-0.333437727,-1.719605911,0,-260.0439988
BAYLOR EMERGENCY MEDICAL CENTER,ROCKWALL,TX,75087,ROCKWALL,2142946200,-0.333437727,-0.75960591,0.017685906,-260.0439988
TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,ROCKWALL,TX,75032,ROCKWALL,4696981000,-2.093626177,0.320394089,0.008500906,508.9560012
BALLINGER MEMORIAL HOSPITAL,BALLINGER,TX,76821,RUNNELS,3253652531,-0.160129927,-1.719605911,0,-1009.543999
NORTH RUNNELS HOSPITAL,WINTERS,TX,79567,RUNNELS,3257544553,-0.333437727,-1.719605911,0,-260.0439988
ETMC HENDERSON,HENDERSON,TX,75652,RUSK,9036577541,1.413446998,-0.479605911,0.031634906,-555.5439988
SABINE COUNTY HOSPITAL,HEMPHILL,TX,75948,SABINE,4097873300,-1.561096527,2.020394089,0,-1771.543999
CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,SAN AUGUSTINE,TX,75972,SAN AUGUSTINE,9362753446,-0.333437727,-1.719605911,0,-260.0439988
CARE REGIONAL MEDICAL CENTER,ARANSAS PASS,TX,78336,SAN PATRICIO,3617588585,0.273271173,-2.759605911,0.011134906,-2161.043999
SCHLEICHER COUNTY MEDICAL CENTER,ELDORADO,TX,76936,SCHLEICHER,3258532507,-0.333437727,-1.719605911,0,-260.0439988
COGDELL MEMORIAL HOSPITAL,SNYDER,TX,79549,SCURRY,3255747437,0.273139573,-1.719605911,0,-1936.793999
CHRISTUS MOTHER FRANCES HOSPITAL,TYLER,TX,75701,SMITH,9035938441,3.583944573,0.360394089,-0.152311094,1498.956001
EAST TEXAS MEDICAL CENTER,TYLER,TX,75701,SMITH,9035970351,2.927448948,-0.999605911,-0.104937094,461.7060012
TEXAS SPINE AND JOINT HOSPITAL,TYLER,TX,75701,SMITH,9035253300,1.501818073,2.260394089,-0.181971094,1243.706001
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,75708,SMITH,9038777777,1.165820073,0.720394089,-0.062311094,-2138.793999
GLEN ROSE MEDICAL CENTER,GLEN ROSE,TX,76043,SOMERVELL,2548972215,3.536232073,2.380394089,0.007959906,-2013.293999
STARR COUNTY MEMORIAL HOSPITAL,RIO GRANDE CITY,TX,78582,STARR,9564875561,-0.077292427,-0.139605911,0.007264906,-2750.543999
STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,76424,STEPHENS,2545592241,0.929264273,0.740394089,0.127688906,-2363.293999
STONEWALL MEMORIAL HOSPITAL,ASPERMONT,TX,79502,STONEWALL,9409893551,-0.333437727,-1.719605911,0,-260.0439988
LILLIAN M HUDSPETH MEMORIAL HOSPITAL,SONORA,TX,76950,SUTTON,3253872521,-0.333437727,-1.719605911,0,-260.0439988
SWISHER MEMORIAL HOSPITAL,TULIA,TX,79088,SWISHER,8069953581,-2.368739827,2.080394089,0,-268.2939988
BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,ARLINGTON,TX,76015,TARRANT,8175492364,0.891106573,2.540394089,-0.149926094,1082.956001
BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,GRAPEVINE,TX,76051,TARRANT,8174811588,3.059435873,0.120394089,0.408223906,1751.206001
BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,FORT WORTH,TX,76104,TARRANT,8179262544,9.608755073,-0.979605911,-0.232311094,1574.706001
BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,76110,TARRANT,6827035600,0.637013398,1.560394089,-0.126350094,2101.956001
COOK CHILDRENS MEDICAL CENTER,FORT WORTH,TX,76104,TARRANT,6828854000,-0.333437727,-1.719605911,0,-260.0439988
"COOK CHILDRENS NORTHEAST HOSPITAL, LLC",HURST,TX,76054,TARRANT,8176052500,-0.333437727,-1.719605911,0,-260.0439988
JPS HEALTH NETWORK,FORT WORTH,TX,76104,TARRANT,8179213431,-2.302920427,-1.419605911,0.105004906,-659.5439988
MEDICAL CITY ALLIANCE,FORT WORTH,TX,76177,TARRANT,8176391100,0.793062973,0.380394089,-0.034079094,-260.0439988
MEDICAL CITY ARLINGTON,ARLINGTON,TX,76015,TARRANT,8174653241,2.648927048,-0.899605911,0.024828906,1842.956001
METHODIST MANSFIELD MEDICAL CENTER,MANSFIELD,TX,76063,TARRANT,6826222059,-1.926101277,-0.159605911,0.083639906,1010.706001
NORTH HILLS HOSPITAL,NORTH RICHLAND HILLS,TX,76180,TARRANT,8172551000,0.457838873,-0.059605911,-0.034319094,1180.456001
PLAZA MEDICAL CENTER OF FORT WORTH,FORT WORTH,TX,76104,TARRANT,8173362100,-2.522929027,0.120394089,0.227688906,2118.706001
TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,ARLINGTON,TX,76012,TARRANT,8175486100,-1.236151452,-0.499605911,-0.132097094,2053.206001
TEXAS HEALTH HARRIS METHODIST FORT WORTH,FORT WORTH,TX,76104,TARRANT,8172502100,-4.631372727,-0.739605911,0.067688906,400.4560012
TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,FORT WORTH,TX,76244,TARRANT,6822122000,6.327473723,0.120394089,-0.049169094,-1187.043999
TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,AZLE,TX,76020,TARRANT,8174448700,-0.873446877,1.200394089,-0.001933094,-225.5439988
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,SOUTHLAKE,TX,76092,TARRANT,8177488700,0.883047298,2.640394089,-0.106262094,2136.456001
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,76132,TARRANT,8174335000,5.650983073,1.080394089,-0.147444094,-189.7939988
