"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #23 Factors Influencing Hlth Stat & Othr Contacts With Hlth Servcs -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,179,1.653274,3915,36.159601,514,4.747391,2272,20.984576,3869,35.734737,78,0.720421,*,*,,
Age group,<1,*,*,91,93.814433,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,104,92.857143,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,443,72.149837,23,3.745928,34,5.537459,92,14.983713,18,2.931596,*,*,,
,45-64,30,1.261564,1209,50.841043,103,4.331371,272,11.438183,732,30.78217,32,1.345669,*,*,,
,65-84,75,1.402656,1643,30.727511,294,5.49841,1139,21.301664,2169,40.564803,27,0.504956,*,*,,
,85+,67,2.943761,423,18.585237,92,4.042179,826,36.29174,867,38.093146,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,75,1.708818,1748,39.82684,252,5.741627,870,19.822283,1406,32.034632,38,0.865801,*,*,,
,Female,104,1.615409,2167,33.659522,262,4.069587,1402,21.776949,2463,38.257223,40,0.621311,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #24 Multiple Significant Trauma -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,122,10.88314,524,46.743979,13,1.159679,405,36.128457,54,4.817128,*,*,*,*,,
Age group,<1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,1-17,11,10.576923,77,74.038462,*,*,15,14.423077,*,*,*,*,*,*,,
,18-44,46,9.52381,286,59.213251,*,*,121,25.05176,21,4.347826,*,*,*,*,,
,45-64,34,12.18638,126,45.16129,*,*,98,35.125448,19,6.810036,*,*,*,*,,
,65-84,22,12.643678,28,16.091954,*,*,112,64.367816,*,*,*,*,*,*,,
,85+,*,*,*,*,*,*,58,72.5,*,*,*,*,*,*,,
Sex,Male,83,11.576011,370,51.603905,*,*,222,30.962343,31,4.32357,*,*,*,*,,
,Female,39,9.653465,154,38.118812,*,*,183,45.29703,23,5.693069,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #25 Human Immunodeficiency Virus Infections -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,28,7.124682,259,65.903308,*,*,48,12.21374,34,8.651399,18,4.580153,*,*,,
Age group,1-17,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,121,71.176471,*,*,*,*,13,7.647059,14,8.235294,*,*,,
,45-64,17,8.095238,133,63.333333,*,*,34,16.190476,20,9.52381,*,*,*,*,,
,65-84,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,23,7.467532,205,66.558442,*,*,36,11.688312,25,8.116883,14,4.545455,*,*,,
,Female,*,*,54,63.529412,*,*,12,14.117647,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oregon,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #0 Principal Dx Can Not Be Assigned To Mdc (Invalid Or Pre Mdc),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,*,*,*,*,,,,,,,,,,,,
Age group,Missing,*,*,*,*,,,,,,,,,,,,
Sex,Female,*,*,*,*,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oregon Association of Hospitals and Health Systems and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oregon,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #1 Diseases & Disorders Of The Nervous System,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,21667,100,4.5898370794,3,,,,,,,,,,,,
Age group,<1,283,1.3061337518,3.25795053,2,,,,,,,,,,,,
,1-17,1387,6.4014399778,3.0785868782,2,,,,,,,,,,,,
,18-44,2847,13.1397978493,5.0519845451,3,,,,,,,,,,,,
,45-64,5944,27.4334241012,4.8961978466,3,,,,,,,,,,,,
,65-84,8392,38.7317118198,4.6022402288,3,,,,,,,,,,,,
,85+,2813,12.9828771865,4.3181656594,3,,,,,,,,,,,,
,Missing,*,*,*,*,,,,,,,,,,,,
Sex,Male,10909,50.3484561776,4.7977816482,3,,,,,,,,,,,,
,Female,10756,49.6423131952,4.3796950539,3,,,,,,,,,,,,
,Missing,*,*,*,*,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oregon Association of Hospitals and Health Systems and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oregon,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #2 Diseases & Disorders Of The Eye,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,246,100,3.256097561,2,,,,,,,,,,,,
Age group,<1,14,5.6910569106,4.3571428571,2.5,,,,,,,,,,,,
,1-17,30,12.1951219512,2.5666666667,2,,,,,,,,,,,,
,18-44,54,21.9512195122,2.6851851852,2,,,,,,,,,,,,
,45-64,63,25.6097560976,2.380952381,2,,,,,,,,,,,,
,65-84,62,25.2032520325,2.9032258065,2,,,,,,,,,,,,
,85+,23,9.3495934959,8.1739130435,4,,,,,,,,,,,,
Sex,Male,121,49.1869918699,2.7851239669,2,,,,,,,,,,,,
,Female,124,50.406504065,3.6935483871,3,,,,,,,,,,,,
,Missing,*,*,*,*,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oregon Association of Hospitals and Health Systems and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oregon,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #3 Diseases & Disorders Of The Ear, Nose, Mouth & Throat",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,3174,100,3.1937618147,2,,,,,,,,,,,,
Age group,<1,160,5.040957782,2.825,1,,,,,,,,,,,,
,1-17,725,22.8418399496,2.0289655172,1,,,,,,,,,,,,
,18-44,593,18.6830497795,2.6964586847,2,,,,,,,,,,,,
,45-64,798,25.1417769376,3.9273182957,2,,,,,,,,,,,,
,65-84,671,21.1405166982,4.0163934426,3,,,,,,,,,,,,
,85+,227,7.1518588532,3.4625550661,3,,,,,,,,,,,,
Sex,Male,1810,57.0258349086,3.2596685083,2,,,,,,,,,,,,
,Female,1364,42.9741650914,3.1063049853,2,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oregon Association of Hospitals and Health Systems and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oregon,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #4 Diseases & Disorders Of The Respiratory System,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,29019,100,4.3466349633,3,,,,,,,,,,,,
Age group,<1,908,3.1289844585,4.3303964758,3,,,,,,,,,,,,
,1-17,2031,6.998862814,3.7872968981,2,,,,,,,,,,,,
,18-44,2720,9.3731693029,4.5738970588,3,,,,,,,,,,,,
,45-64,8034,27.6853096247,4.4469753547,3,,,,,,,,,,,,
,65-84,11652,40.1530032048,4.4047373841,3,,,,,,,,,,,,
,85+,3672,12.6537785589,4.084422658,3,,,,,,,,,,,,
,Missing,*,*,*,*,,,,,,,,,,,,
Sex,Male,14181,48.8679830456,4.4118891475,3,,,,,,,,,,,,
,Female,14838,51.1320169544,4.2842701173,3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oregon Association of Hospitals and Health Systems and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oregon,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #5 Diseases & Disorders Of The Circulatory System,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,39342,100,4.2021503736,3,,,,,,,,,,,,
Age group,<1,163,0.4143154898,7.3803680982,5,,,,,,,,,,,,
,1-17,388,0.9862233745,5.1005154639,4,,,,,,,,,,,,
,18-44,2026,5.1497127752,4.4516288253,3,,,,,,,,,,,,
,45-64,11260,28.6208123634,4.1378330373,3,,,,,,,,,,,,
,65-84,19087,48.5155813126,4.3376119872,3,,,,,,,,,,,,
,85+,6417,16.3108128717,3.6989247312,3,,,,,,,,,,,,
,Missing,*,*,*,*,,,,,,,,,,,,
Sex,Male,22311,56.7103858472,4.2810721169,3,,,,,,,,,,,,
,Female,17031,43.2896141528,4.0987610827,3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oregon Association of Hospitals and Health Systems and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oregon,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #6 Diseases & Disorders Of The Digestive System,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,32145,100,4.2152434282,3,,,,,,,,,,,,
Age group,<1,313,0.9737128636,4.428115016,2,,,,,,,,,,,,
,1-17,1882,5.8547207964,3.362911796,2,,,,,,,,,,,,
,18-44,5457,16.9762015866,3.390324354,2,,,,,,,,,,,,
,45-64,10296,32.0298646757,4.3327505828,3,,,,,,,,,,,,
,65-84,11026,34.3008243895,4.6375838926,3,,,,,,,,,,,,
,85+,3170,9.8615647846,4.2703470032,3,,,,,,,,,,,,
,Missing,*,*,*,*,,,,,,,,,,,,
Sex,Male,14682,45.6742883808,4.1948644599,3,,,,,,,,,,,,
,Female,17463,54.3257116192,4.2323770257,3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oregon Association of Hospitals and Health Systems and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oregon,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #7 Diseases & Disorders Of The Hepatobiliary System & Pancreas,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,10932,100,4.2233809001,3,,,,,,,,,,,,
Age group,<1,*,*,*,*,,,,,,,,,,,,
,1-17,167,1.5276253202,4.4850299401,3,,,,,,,,,,,,
,18-44,2728,24.954262715,3.6367302053,3,,,,,,,,,,,,
,45-64,4672,42.7369191365,4.3264126712,3,,,,,,,,,,,,
,65-84,2821,25.8049762166,4.617866005,3,,,,,,,,,,,,
,85+,536,4.9030369557,4.1119402985,3,,,,,,,,,,,,
Sex,Male,5462,49.963410172,4.3068473087,3,,,,,,,,,,,,
,Female,5470,50.036589828,4.1400365631,3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oregon Association of Hospitals and Health Systems and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oregon,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #8 Diseases & Disorders Of The Musculoskeletal System & Conn Tissue,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
