,Hospital Name,City,State,ZIP Code,County Name,Phone Number,MortalityRanked,PatientRanked,PSIRanked,SpendingRanked
4209,KIMBLE HOSPITAL,JUNCTION,TX,76849,KIMBLE,3254463321,5.17782624233,8.97737273996,6.32627180298,9.04339667265
4210,CHRISTUS SPOHN HOSPITAL KLEBERG,KINGSVILLE,TX,78363,KLEBERG,3615951661,5.64548850306,4.31065471925,6.62101663729,8.0957557155
4211,KNOX COUNTY HOSPITAL,KNOX CITY,TX,79529,KNOX,9406573535,5.23622988267,4.13116556461,6.20751676334,8.72946808561
4212,PARIS REGIONAL MEDICAL CENTER,PARIS,TX,75460,LAMAR,9037854521,2.89272192851,3.69740010755,6.82116045861,6.58353874116
4213,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,79339,LAMB,8063856411,5.08048684177,5.82135510416,6.21880892446,8.75694246697
4214,ROLLINS BROOK COMMUNITY HOSPITAL,LAMPASAS,TX,76550,LAMPASAS,5125563682,5.27616664904,7.54145950281,6.32627180298,8.23087562384
4215,LAVACA MEDICAL CENTER,HALLETTSVILLE,TX,77964,LAVACA,3617983671,6.0728851814,4.13116556461,6.32627180298,7.69737718557
4216,CLEVELAND EMERGENCY HOSPITAL,CLEVELAND,TX,77327,LIBERTY,2816595400,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4217,LIBERTY DAYTON REGIONAL MEDICAL CENTER,LIBERTY,TX,77575,LIBERTY,9363367316,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4218,LIMESTONE MEDICAL CENTER,GROESBECK,TX,76642,LIMESTONE,2547293281,5.43416723334,4.13116556461,6.32627180298,8.3842367198
4219,PARKVIEW REGIONAL HOSPITAL,MEXIA,TX,76667,LIMESTONE,2545625332,5.48932710692,7.34701291862,6.33612789929,8.65672853495
4220,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,LLANO,TX,78643,LLANO,3252475040,4.94449255402,7.66111893924,6.33172382218,8.47296545961
4221,COVENANT CHILDRENS HOSPITAL,LUBBOCK,TX,79410,LUBBOCK,8067250532,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4222,COVENANT MEDICAL CENTER,LUBBOCK,TX,79410,LUBBOCK,8067256000,4.19705946563,5.19314306291,3.12700580956,6.89836812755
4223,GRACE MEDICAL CENTER,LUBBOCK,TX,79412,LUBBOCK,8067884100,5.3910536047,6.09058883612,6.77631406365,6.01017993029
4224,LUBBOCK HEART HOSPITAL LP,LUBBOCK,TX,79416,LUBBOCK,8066877777,5.37638559355,6.32990770898,5.21098690084,7.07942880476
4225,UNIVERSITY MEDICAL CENTER,LUBBOCK,TX,79415,LUBBOCK,8067758200,0.822197910906,6.27007799076,3.33160070271,6.6986158631
4226,LYNN COUNTY HOSPITAL DISTRICT,TAHOKA,TX,79373,LYNN,8069984533,5.39197292357,4.13116556461,6.32627180298,7.91244303985
4227,MADISON ST JOSEPH HEALTH CENTER,MADISONVILLE,TX,77864,MADISON,9363482631,5.17782624233,4.13116556461,6.32627180298,7.56248247708
4228,MARTIN COUNTY HOSPITAL DISTRICT,STANTON,TX,79782,MARTIN,4327563345,5.13889048211,6.89829003201,6.32627180298,7.17986793663
4229,MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,77414,MATAGORDA,9792456383,4.84359306193,4.57988845121,6.95235630445,6.03832991119
4230,PALACIOS COMMUNITY MEDICAL CENTER,PALACIOS,TX,77465,MATAGORDA,3619722511,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4231,FORT DUNCAN MEDICAL CENTER,EAGLE PASS,TX,78852,MAVERICK,8307735321,5.47294059629,4.23586757148,7.25962795874,4.3056422866
4232,HEART OF TEXAS MEMORIAL HOSPITAL,BRADY,TX,76825,MCCULLOCH,3255972901,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4233,HILLCREST BAPTIST MEDICAL CENTER,WACO,TX,76712,MCLENNAN,2542022000,4.59678535368,5.29784506978,5.67043418903,7.07267280935
4234,PROVIDENCE HEALTH CENTER,WACO,TX,76712,MCLENNAN,2547514000,3.80321112438,5.40254707666,5.54072874734,6.81842218182
4235,MEDINA REGIONAL HOSPITAL,HONDO,TX,78861,MEDINA,8304267700,5.16702002196,6.38973742719,6.32627180298,8.83666321289
4236,MIDLAND MEMORIAL HOSPITAL,MIDLAND,TX,79701,MIDLAND,4326851111,3.28014642761,4.68459045809,7.11272916113,6.80468499114
4237,LITTLE RIVER HEALTHCARE,ROCKDALE,TX,76567,MILAM,5124464500,5.08048684177,6.89829003201,6.32627180298,8.54840740843
4238,LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,CAMERON,TX,76520,MILAM,2546050025,5.13889048211,4.13116556461,6.21142403907,7.17986793663
4239,MITCHELL COUNTY HOSPITAL DISTRICT,COLORADO CITY,TX,79512,MITCHELL,3257283431,5.03909608229,7.64616150969,6.32627180298,8.20024844462
4240,NOCONA GENERAL HOSPITAL,NOCONA,TX,76255,MONTAGUE,9408253235,4.72219210751,6.49443943407,6.23385395007,8.67091612533
4241,"ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC",CONROE,TX,77304,MONTGOMERY,9366473500,5.13889048211,4.13116556461,6.20780544522,7.17986793663
4242,CONROE REGIONAL MEDICAL CENTER,CONROE,TX,77304,MONTGOMERY,9365391111,4.09790291068,4.22091014193,6.24013110266,4.27546550707
4243,EMIL J FREIREICH CANCER CENTER,SHENANDOAH,TX,77380,MONTGOMERY,8553532201,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4244,ST LUKES LAKESIDE HOSPITAL,THE WOODLANDS,TX,77384,MONTGOMERY,9362664055,5.30952163599,6.62905630005,5.53616354546,4.97245903425
4245,ST LUKE'S THE WOODLANDS HOSPITAL,THE WOODLANDS,TX,77384,MONTGOMERY,9362664050,5.20200282337,4.7444201763,6.82191237421,4.75153798412
4246,MEMORIAL HOSPITAL,DUMAS,TX,79029,MOORE,8069357171,5.17690572713,6.04571654746,6.37797334536,7.02588754105
4247,MEMORIAL HOSPITAL,NACOGDOCHES,TX,75961,NACOGDOCHES,9365644611,5.17690572713,6.04571654746,6.37797334536,7.02588754105
4248,NACOGDOCHES MEDICAL CENTER,NACOGDOCHES,TX,75961,NACOGDOCHES,9365699481,4.49222539648,5.14827077425,6.22995338788,6.39864966658
4249,NAVARRO REGIONAL HOSPITAL,CORSICANA,TX,75110,NAVARRO,9036546800,3.62542764385,4.43031415568,6.62748848231,7.3284998358
4250,ROLLING PLAINS MEMORIAL HOSPITAL,SWEETWATER,TX,79556,NOLAN,3252351701,5.22749879099,6.61409887049,6.5799163933,8.7013181047
4251,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,CORPUS CHRISTI,TX,78404,NUECES,3619024103,5.99510796303,3.98159126907,7.24454936546,6.96727928081
4252,"CORPUS CHRISTI MEDICAL CENTER,THE",CORPUS CHRISTI,TX,78412,NUECES,3617611501,4.22366098608,4.71450531719,5.80470483261,6.66123268846
4253,DRISCOLL CHILDRENS HOSPITAL,CORPUS CHRISTI,TX,78411,NUECES,3617394846,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4254,SOUTH TEXAS SURGICAL HOSPITAL,CORPUS CHRISTI,TX,78414,NUECES,3619932000,5.34295268242,6.98803460933,7.2926249694,5.35552397439
4255,OCHILTREE GENERAL HOSPITAL,PERRYTON,TX,79070,OCHILTREE,8064353606,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4256,PALO PINTO GENERAL HOSPITAL,MINERAL WELLS,TX,76067,PALO PINTO,9403257891,4.01034630864,4.40039929657,6.31500041352,8.99497870549
4257,ETMC CARTHAGE,CARTHAGE,TX,75633,PANOLA,936933841,4.94239234175,6.01580168835,6.20751676334,8.51237543288
4258,WEATHERFORD REGIONAL MEDICAL CENTER,WEATHERFORD,TX,76086,PARKER,8175991190,5.66685801065,5.34271735844,7.03990076406,5.51676706501
4259,PARMER COUNTY COMMUNITY HOSPITAL,FRIONA,TX,79035,PARMER,8062502754,5.02208320143,4.13116556461,6.32627180298,7.39921258783
4260,IRAAN GENERAL HOSPITAL,IRAAN,TX,79744,PECOS,4326392575,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4261,MEMORIAL MEDICAL CENTER LIVINGSTON,LIVINGSTON,TX,77351,POLK,9363274381,5.64837320301,4.86407961273,6.21316955743,6.63623550541
4262,BAPTIST ST ANTHONY'S HOSPITAL,AMARILLO,TX,79106,POTTER,8062122000,5.21357121121,5.59699366085,5.8718401544,6.50764639264
4263,NORTHWEST TEXAS HOSPITAL,AMARILLO,TX,79106,POTTER,8063541110,2.2241691333,4.63971816943,5.73699214705,5.84218084426
4264,QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,79124,POTTER,8063546100,5.52418663603,8.25941612139,7.68449384267,6.30654292907
4265,REAGAN MEMORIAL HOSPITAL,BIG LAKE,TX,76932,REAGAN,3258442561,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4266,REEVES COUNTY HOSPITAL DISTRICT,PECOS,TX,79772,REEVES,4324473551,4.67968735913,5.59699366085,6.32627180298,9.7183206148
4267,REFUGIO COUNTY MEMORIAL HOSPITAL,REFUGIO,TX,78377,REFUGIO,3615262321,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4268,BAYLOR EMERGENCY MEDICAL CENTER,ROCKWALL,TX,75087,ROCKWALL,2142946200,5.13889048211,4.84912218392,6.20753690393,7.17986793663
4269,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,ROCKWALL,TX,75032,ROCKWALL,4696981000,4.74344217892,5.65682337907,6.269200697,6.48715320655
4270,BALLINGER MEMORIAL HOSPITAL,BALLINGER,TX,76821,RUNNELS,3253652531,5.17782624233,4.13116556461,6.32627180298,7.85501707881
4271,NORTH RUNNELS HOSPITAL,WINTERS,TX,79567,RUNNELS,3257544553,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4272,ETMC HENDERSON,HENDERSON,TX,75652,RUSK,9036577541,5.53134993744,5.05852619693,6.11388984357,7.44605415606
4273,SABINE COUNTY HOSPITAL,HEMPHILL,TX,75948,SABINE,4097873300,4.86308161099,6.92820489112,6.32627180298,8.54142621317
4274,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,SAN AUGUSTINE,TX,75972,SAN AUGUSTINE,9362753446,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4275,CARE REGIONAL MEDICAL CENTER,ARANSAS PASS,TX,78336,SAN PATRICIO,3617588585,5.27519520848,3.35337922782,6.25151725324,8.89228757516
4276,SCHLEICHER COUNTY MEDICAL CENTER,ELDORADO,TX,76936,SCHLEICHER,3258532507,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4277,COGDELL MEMORIAL HOSPITAL,SNYDER,TX,79549,SCURRY,3255747437,5.27516564289,4.13116556461,6.32627180298,8.69028331219
4278,CHRISTUS MOTHER FRANCES HOSPITAL,TYLER,TX,75701,SMITH,9035938441,6.01897930639,5.68673823817,7.34881723373,5.59536181169
4279,EAST TEXAS MEDICAL CENTER,TYLER,TX,75701,SMITH,9035970351,5.87148937089,4.66963302853,7.0307703603,6.52971597767
4280,TEXAS SPINE AND JOINT HOSPITAL,TYLER,TX,75701,SMITH,9035253300,5.55120360235,7.10769404576,7.54794059816,5.82529085571
4281,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,75708,SMITH,9038777777,5.47571745825,5.95597197014,6.74459933764,8.87224478875
4282,GLEN ROSE MEDICAL CENTER,GLEN ROSE,TX,76043,SOMERVELL,2548972215,6.00826009779,7.19743862308,6.2728327179,8.75919446544
4283,STARR COUNTY MEMORIAL HOSPITAL,RIO GRANDE CITY,TX,78582,STARR,9564875561,5.19643672055,5.31280249934,6.27749862277,9.42330881493
4284,STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,76424,STEPHENS,2545592241,5.42257224546,5.97092939969,5.46902822367,9.07447425157
4285,STONEWALL MEMORIAL HOSPITAL,ASPERMONT,TX,79502,STONEWALL,9409893551,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4286,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,SONORA,TX,76950,SUTTON,3253872521,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4287,SWISHER MEMORIAL HOSPITAL,TULIA,TX,79088,SWISHER,8069953581,4.68163446391,6.97307717978,6.32627180298,7.18729953159
4288,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,ARLINGTON,TX,76015,TARRANT,8175492364,5.41399964193,7.31709805951,7.33280545949,5.97009435748
4289,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,GRAPEVINE,TX,76051,TARRANT,8174811588,5.90114188085,5.50724908353,3.58564747389,5.36813516583
4290,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,FORT WORTH,TX,76104,TARRANT,8179262544,7.3725281774,4.68459045809,7.88589980804,5.52712625798
4291,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,76110,TARRANT,6827035600,5.35691443898,6.58418401139,7.17452722484,5.05217978017
4292,COOK CHILDRENS MEDICAL CENTER,FORT WORTH,TX,76104,TARRANT,6828854000,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4293,"COOK CHILDRENS NORTHEAST HOSPITAL, LLC",HURST,TX,76054,TARRANT,8176052500,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4294,JPS HEALTH NETWORK,FORT WORTH,TX,76104,TARRANT,8179213431,4.69642161358,4.35552700791,5.62131798761,7.53973729251
4295,MEDICAL CITY ALLIANCE,FORT WORTH,TX,76177,TARRANT,8176391100,5.39197292357,5.70169566773,6.55506289717,7.17986793663
4296,MEDICAL CITY ARLINGTON,ARLINGTON,TX,76015,TARRANT,8174653241,5.80891594999,4.7444201763,6.15958214358,5.2854868219
4297,METHODIST MANSFIELD MEDICAL CENTER,MANSFIELD,TX,76063,TARRANT,6826222059,4.78107873849,5.29784506978,5.76475260261,6.03517711333
4298,NORTH HILLS HOSPITAL,NORTH RICHLAND HILLS,TX,76180,TARRANT,8172551000,5.31666064576,5.37263221755,6.55667414489,5.88226641706
4299,PLAZA MEDICAL CENTER OF FORT WORTH,FORT WORTH,TX,76104,TARRANT,8173362100,4.64699393578,5.50724908353,4.79767500579,5.0370913904
4300,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,ARLINGTON,TX,76012,TARRANT,8175486100,4.93608457754,5.04356876737,7.21310989427,5.09609375038
4301,TEXAS HEALTH HARRIS METHODIST FORT WORTH,FORT WORTH,TX,76104,TARRANT,8172502100,4.17330574431,4.86407961273,5.8718401544,6.58488994025
4302,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,FORT WORTH,TX,76244,TARRANT,6822122000,6.63534737034,5.50724908353,6.65637009775,8.01490897034
4303,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,AZLE,TX,76020,TARRANT,8174448700,5.01757068702,6.31495027942,6.33924969175,7.14879035771
4304,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,SOUTHLAKE,TX,76092,TARRANT,8177488700,5.41218902522,7.39188520728,7.03966579043,5.02110220125
4305,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,76132,TARRANT,8174335000,6.48336530293,6.2252057021,7.31614247262,7.11658677956
4306,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,BEDFORD,TX,76022,TARRANT,8178484000,4.06028083622,5.04356876737,6.53699678208,4.55088492023
4307,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,ARLINGTON,TX,76012,TARRANT,8179603500,5.46245542983,6.31495027942,6.25263841311,6.13336424655
4308,USMD HOSPITAL  AT FORT WORTH LP,FORT WORTH,TX,76132,TARRANT,8174339100,5.19303532498,7.99018238942,6.45530652252,5.28008202557
4309,USMD HOSPITAL AT ARLINGTON L P,ARLINGTON,TX,76017,TARRANT,8174723400,5.26823990521,5.61195109041,7.21454659016,5.73588651636
4310,WISE HEALTH SYSTEM,FORT WORTH,TX,76177,TARRANT,8175027300,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4311,ABILENE REGIONAL MEDICAL CENTER,ABILENE,TX,79606,TAYLOR,3254281000,4.46226549209,4.47518644434,6.05020527732,6.68870706982
4312,HENDRICK MEDICAL CENTER,ABILENE,TX,79601,TAYLOR,3256702000,4.8859028763,5.357674788,6.78775392249,6.51732998608
4313,BROWNFIELD REGIONAL MEDICAL CENTER,BROWNFIELD,TX,79316,TERRY,8066373551,4.53535663304,5.56707880175,6.22597897683,8.69298571036
4314,THROCKMORTON COUNTY MEMORIAL HOSPITAL,THROCKMORTON,TX,76483,THROCKMORTON,9408492151,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4315,TITUS REGIONAL MEDICAL CENTER,MOUNT PLEASANT,TX,75455,TITUS,9035776000,4.73819667508,4.57988845121,6.59174563699,6.2347041778
4316,SAN ANGELO COMMUNITY MEDICAL CENTER,SAN ANGELO,TX,76904,TOM GREEN,3259499511,4.65703696648,6.07563140657,7.09567007587,8.36577033233
4317,SHANNON MEDICAL CENTER,SAN ANGELO,TX,76903,TOM GREEN,3256536741,5.72830994454,5.52220651309,6.88700006869,7.74421875379
4318,ARISE AUSTIN MEDICAL CENTER,AUSTIN,TX,78746,TRAVIS,5123479888,5.34950106577,6.56922658183,6.34951468245,5.70548453699
4319,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,AUSTIN,TX,78723,TRAVIS,5123240000,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4320,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,AUSTIN,TX,78701,TRAVIS,5123247000,1.91602706266,4.7444201763,4.730539684,6.44256363679
4321,NORTH AUSTIN MEDICAL CENTER,AUSTIN,TX,78758,TRAVIS,5129011000,5.82793270222,5.67178080862,7.32361463393,7.42713736889
4322,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,78731,TRAVIS,5123461994,5.22361242776,6.79358802514,6.75175596294,6.77946260825
4323,SETON MEDICAL CENTER AUSTIN,AUSTIN,TX,78705,TRAVIS,5123241000,5.56752823531,4.63971816943,6.23967458247,5.78948408
4324,SETON NORTHWEST HOSPITAL,AUSTIN,TX,78759,TRAVIS,5123246000,6.76363888029,5.37263221755,6.28439342032,6.79387539848
4325,SETON SOUTHWEST HOSPITAL,AUSTIN,TX,78737,TRAVIS,5123249000,5.13889048211,6.25512056121,6.28043914986,7.17986793663
4326,ST DAVID'S MEDICAL CENTER,AUSTIN,TX,78705,TRAVIS,5124767111,8.01630583388,5.89614225192,7.13403791227,5.91424479537
4327,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,AUSTIN,TX,78704,TRAVIS,5124487107,5.87098795232,5.37263221755,7.97722398627,5.71201533256
4328,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,AUSTIN,TX,78746,TRAVIS,5123270000,5.35538995802,6.70384344782,6.24384368596,7.63026763109
4329,EAST TEXAS MEDICAL CENTER TRINITY,TRINITY,TX,75862,TRINITY,9365943541,5.34386760914,4.13116556461,6.22498537407,7.70188118251
4330,TYLER COUNTY HOSPITAL,WOODVILLE,TX,75979,TYLER,4092838141,5.29696075671,6.6440137296,6.23623054047,9.14000740711
4331,MCCAMEY HOSPITAL,MCCAMEY,TX,79752,UPTON,4326528626,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4332,RANKIN HOSPITAL MEDICAL CLINIC,RANKIN,TX,79778,UPTON,4326932443,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4333,UVALDE MEMORIAL HOSPITAL,UVALDE,TX,78801,UVALDE,8302786251,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4334,VAL VERDE REGIONAL MEDICAL CENTER,DEL RIO,TX,78840,VAL VERDE,8307758566,5.0224455427,4.95382419005,6.68493617717,9.07830264897
4335,TEXAS GENERAL HOSPITAL- VZRMC LP,GRAND SALINE,TX,75140,VAN ZANDT,9039625200,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4336,CITIZENS MEDICAL CENTER,VICTORIA,TX,77901,VICTORIA,3615739181,5.84590382472,5.46237679487,6.25678066247,7.1415839626
4337,DETAR HEALTHCARE SYSTEM,VICTORIA,TX,77902,VICTORIA,3615757441,4.26428164751,5.1632282038,5.67043418903,7.112983582
4338,HUNTSVILLE MEMORIAL HOSPITAL,HUNTSVILLE,TX,77340,WALKER,9362913411,3.08000153217,3.41320894603,6.77736808821,7.39560939028
4339,WARD MEMORIAL HOSPITAL,MONAHANS,TX,79756,WARD,4329432511,5.40207379362,6.59914144094,6.32627180298,8.6202461597
4340,SCOTT & WHITE HOSPITAL BRENHAM,BRENHAM,TX,77833,WASHINGTON,9798366173,4.73810510827,5.25297278112,6.07324611976,8.10161091153
4341,DOCTORS HOSPITAL OF LAREDO,LAREDO,TX,78041,WEBB,9565232000,6.58004847,4.3256121488,5.98347276747,7.84916188278
4342,LAREDO MEDICAL CENTER,LAREDO,TX,78044,WEBB,9567965000,6.31567113919,3.59269810068,6.7832088612,6.51079919051
4343,EL CAMPO MEMORIAL HOSPITAL,EL CAMPO,TX,77437,WHARTON,9795785251,4.83395106499,5.08844105603,6.30466157396,8.53782301561
4344,PARKVIEW HOSPITAL,WHEELER,TX,79096,WHEELER,8068265581,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4345,SHAMROCK GENERAL HOSPITAL,SHAMROCK,TX,79079,WHEELER,8062562114,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4346,ELECTRA MEMORIAL HOSPITAL,ELECTRA,TX,76360,WICHITA,9404953981,5.49800354945,8.49873499424,6.32627180298,7.24877908988
4347,KELL WEST REGIONAL HOSPITAL,WICHITA FALLS,TX,76310,WICHITA,9406925888,5.47393651945,5.65682337907,7.33440999368,6.64051430251
4348,UNITED REGIONAL HEALTH CARE SYSTEM,WICHITA FALLS,TX,76301,WICHITA,9407643055,4.05843285814,5.61195109041,5.98143185368,6.46711042014
4349,WILBARGER GENERAL HOSPITAL,VERNON,TX,76384,WILBARGER,9405529351,4.4401913587,7.12265147532,6.32595022478,8.47544265793
4350,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,CEDAR PARK,TX,78613,WILLIAMSON,5126844911,5.13889048211,4.13116556461,6.20770474224,7.17986793663
4351,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,TAYLOR,TX,76574,WILLIAMSON,5123527611,5.53314330007,8.03505467808,5.2006077801,8.09215251794
4352,CEDAR PARK REGIONAL MEDICAL CENTER,CEDAR PARK,TX,78613,WILLIAMSON,5125287000,4.76424854754,4.69954788764,6.74829849387,7.12289237528
4353,ROUND ROCK MEDICAL CENTER,ROUND ROCK,TX,78681,WILLIAMSON,5123411000,6.00337247567,5.11835591514,8.0873057734,6.93935449975
4354,SCOTT & WHITE HOSPITAL-ROUND ROCK,ROUND ROCK,TX,78664,WILLIAMSON,5125090100,5.79382438828,5.68673823817,6.14038144155,7.29539545826
4355,SETON MEDICAL CENTER WILLIAMSON,ROUND ROCK,TX,78664,WILLIAMSON,5123240000,4.8078543162,5.65682337907,6.10249697946,7.44177535896
4356,CONNALLY MEMORIAL MEDICAL CENTER,FLORESVILLE,TX,78114,WILSON,8303931300,5.04224667028,6.16537598389,6.39319292281,7.14653835924
4357,WINKLER COUNTY MEMORIAL HOSPITAL,KERMIT,TX,79745,WINKLER,4325865865,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4358,WISE REGIONAL HEALTH SYSTEM,DECATUR,TX,76234,WISE,9406275921,4.20106484943,4.5499735921,5.50245490039,4.36712184489
4359,CHRISTUS MOTHER FRANCES HOSPITAL- WINNSBORO,WINNSBORO,TX,75494,WOOD,9033425227,5.13889048211,4.13116556461,6.32627180298,7.17986793663
4360,EAST TEXAS MEDICAL CENTER QUITMAN,QUITMAN,TX,75783,WOOD,9037634500,5.40593632578,6.70384344782,6.32627180298,8.56462179744
4361,YOAKUM COUNTY HOSPITAL,DENVER CITY,TX,79323,YOAKUM,8065922121,5.2108509979,5.62690851996,6.32627180298,8.00500017707
4362,GRAHAM REGIONAL MEDICAL CENTER,GRAHAM,TX,76450,YOUNG,9405493400,4.40677692606,6.01580168835,6.47875689043,9.10352503186
4363,HAMILTON HOSPITAL,OLNEY,TX,76374,YOUNG,9405645521,5.52070041353,7.0628217571,6.32627180298,7.85862027637
4364,BEAVER VALLEY HOSPITAL,BEAVER,UT,84713,BEAVER,4354387100,5.38754597118,4.19460249281,6.32627180298,6.67556667936
4365,MILFORD VALLEY MEMORIAL HOSPITAL,MILFORD,UT,84751,BEAVER,4353872411,5.38754597118,4.19460249281,6.32627180298,6.67556667936
4366,BEAR RIVER VALLEY HOSPITAL,TREMONTON,UT,84337,BOX ELDER,4352074500,5.2512708104,7.02155667843,6.0896122141,8.97823511757
4367,BRIGHAM CITY COMMUNITY HOSPITAL,BRIGHAM CITY,UT,84302,BOX ELDER,4357349471,5.37948051512,5.28649485022,6.46235423419,6.2213385875
4368,CACHE VALLEY  HOSPITAL,NORTH LOGAN,UT,84341,CACHE,4357139580,5.52258374158,5.82496231415,6.64192779291,5.60429100635
4369,LOGAN REGIONAL HOSPITAL,LOGAN,UT,84341,CACHE,4357161000,5.91276856231,5.49589886397,5.29105770202,7.36107501433
4370,CASTLEVIEW HOSPITAL,PRICE,UT,84501,CARBON,4356374800,5.02406354436,4.7779422454,6.81248507792,7.46827014162
4371,DAVIS HOSPITAL AND MEDICAL CENTER,LAYTON,UT,84041,DAVIS,8018077001,3.3790579032,4.64332537942,5.66758615427,5.31355800358
4372,LAKEVIEW HOSPITAL,BOUNTIFUL,UT,84010,DAVIS,8012992200,6.23281341966,5.27153742067,6.93218735666,7.20253432188
4373,UINTAH BASIN MEDICAL CENTER,ROOSEVELT,UT,84066,DUCHESNE,4357224691,5.46591033372,5.51085629353,6.12283748485,7.83264349444
4374,GARFIELD MEMORIAL HOSPITAL,PANGUITCH,UT,84759,GARFIELD,4356768811,5.2512708104,6.6476209396,6.32627180298,9.08835784287
4375,MOAB REGIONAL HOSPITAL,MOAB,UT,84532,GRAND,4357193500,5.77690357343,6.2288129121,6.32627180298,8.3695199305
4376,CEDAR CITY HOSPITAL,CEDAR CITY,UT,84721,IRON,4358685800,5.42252625638,5.97453660969,6.73250005554,8.24453401529
4377,CENTRAL VALLEY MEDICAL CENTER - CAH,NEPHI,UT,84648,JUAB,4356233000,6.01051813478,7.41044984683,6.32627180298,6.86068095382
4378,KANE COUNTY HOSPITAL,KANAB,UT,84741,KANE,4356445811,5.56275689219,4.23947478147,6.32627180298,8.34745034548
4379,DELTA COMMUNITY HOSPITAL,DELTA,UT,84624,MILLARD,4358645591,5.38754597118,6.12411090522,6.32627180298,6.67556667936
4380,FILLMORE COMMUNITY HOSPITAL,FILLMORE,UT,84631,MILLARD,4357435591,5.38754597118,4.19460249281,6.32627180298,8.04298015202
4381,ALTA VIEW HOSPITAL,SANDY,UT,84094,SALT LAKE,8015012600,5.44183940021,5.24162256156,5.90769563265,6.28709694289
4382,INTERMOUNTAIN MEDICAL CENTER,MURRAY,UT,84107,SALT LAKE,8015077000,4.06929540634,4.95743140004,7.48552339237,6.64111110273
